Country,Sex,Obesity (%),Region,BMI
Russian Federation,Both sexes,18.1 [16.3-20.0],Eastern Europe,18.1
Russian Federation,Male,10.5 [8.5-12.7],Eastern Europe,10.5
Russian Federation,Female,24.1 [21.2-27.1],Eastern Europe,24.1
Rwanda,Both sexes,1.6 [0.9-2.6],East Africa,1.6
Rwanda,Male,0.4 [0.1-0.9],East Africa,0.4
Rwanda,Female,2.7 [1.5-4.5],East Africa,2.7
Saint Kitts and Nevis,Both sexes,12.4 [9.1-16.2],Caribbean,12.4
Saint Kitts and Nevis,Male,6.7 [3.7-10.9],Caribbean,6.7
Saint Kitts and Nevis,Female,17.9 [12.3-24.5],Caribbean,17.9
Saint Lucia,Both sexes,11.0 [8.2-14.1],Caribbean,11.0
Saint Lucia,Male,5.5 [3.1-8.8],Caribbean,5.5
Saint Lucia,Female,16.2 [11.5-21.5],Caribbean,16.2
Saint Vincent and the Grenadines,Both sexes,12.3 [8.9-16.1],Caribbean,12.3
Saint Vincent and the Grenadines,Male,6.6 [3.5-10.8],Caribbean,6.6
Saint Vincent and the Grenadines,Female,17.9 [12.0-24.5],Caribbean,17.9
Samoa,Both sexes,33.3 [28.3-38.7],Oceania,33.3
Samoa,Male,24.6 [18.1-31.9],Oceania,24.6
Samoa,Female,41.9 [34.6-49.5],Oceania,41.9
San Marino,Both sexes,No data,Southern Europe,0
San Marino,Male,No data,Southern Europe,0
San Marino,Female,No data,Southern Europe,0
Sao Tome and Principe,Both sexes,4.7 [3.1-6.7],Central Africa,4.7
Sao Tome and Principe,Male,2.1 [1.0-3.8],Central Africa,2.1
Sao Tome and Principe,Female,7.1 [4.3-10.6],Central Africa,7.1
Saudi Arabia,Both sexes,22.9 [19.9-26.0],Middle East,22.9
Saudi Arabia,Male,17.3 [13.5-21.5],Middle East,17.3
Saudi Arabia,Female,31.5 [27.0-36.2],Middle East,31.5
Senegal,Both sexes,3.8 [2.5-5.3],West Africa,3.8
Senegal,Male,1.4 [0.6-2.7],West Africa,1.4
Senegal,Female,5.9 [3.8-8.6],West Africa,5.9
Serbia,Both sexes,13.9 [11.1-16.8],Balkans,13.9
Serbia,Male,11.7 [8.1-15.9],Balkans,11.7
Serbia,Female,15.8 [11.8-20.4],Balkans,15.8
Seychelles,Both sexes,7.4 [5.3-9.9],Southern Africa,7.4
Seychelles,Male,3.3 [1.7-5.5],Southern Africa,3.3
Seychelles,Female,11.3 [7.6-15.7],Southern Africa,11.3
Sierra Leone,Both sexes,3.5 [2.3-5.1],West Africa,3.5
Sierra Leone,Male,1.3 [0.6-2.4],West Africa,1.3
Sierra Leone,Female,5.7 [3.5-8.6],West Africa,5.7
Singapore,Both sexes,4.0 [2.9-5.4],Southeast Asia,4.0
Singapore,Male,2.9 [1.7-4.5],Southeast Asia,2.9
Singapore,Female,5.1 [3.3-7.4],Southeast Asia,5.1
Slovakia,Both sexes,14.2 [11.2-17.5],Eastern Europe,14.2
Slovakia,Male,12.6 [8.6-17.5],Eastern Europe,12.6
Slovakia,Female,15.5 [11.3-20.2],Eastern Europe,15.5
Slovenia,Both sexes,13.7 [10.2-17.8],Balkans,13.7
Slovenia,Male,11.3 [6.6-16.9],Balkans,11.3
Slovenia,Female,15.9 [10.7-22.1],Balkans,15.9
Solomon Islands,Both sexes,11.3 [7.8-15.4],Oceania,11.3
Solomon Islands,Male,7.6 [3.8-12.9],Oceania,7.6
Solomon Islands,Female,15.1 [9.4-21.9],Oceania,15.1
Somalia,Both sexes,3.3 [2.0-5.1],East Africa,3.3
Somalia,Male,1.3 [0.5-2.7],East Africa,1.3
Somalia,Female,5.1 [2.7-8.3],East Africa,5.1
South Africa,Both sexes,17.1 [14.3-20.0],Southern Africa,17.1
South Africa,Male,5.9 [4.0-8.4],Southern Africa,5.9
South Africa,Female,27.2 [22.4-32.4],Southern Africa,27.2
South Sudan,Both sexes,No data,East Africa,0
South Sudan,Male,No data,East Africa,0
South Sudan,Female,No data,East Africa,0
Spain,Both sexes,16.6 [14.6-18.7],Southern Europe,16.6
Spain,Male,15.2 [12.3-18.2],Southern Europe,15.2
Spain,Female,17.8 [15.0-20.7],Southern Europe,17.8
Sri Lanka,Both sexes,1.6 [1.0-2.4],South Asia,1.6
Sri Lanka,Male,0.7 [0.3-1.3],South Asia,0.7
Sri Lanka,Female,2.5 [1.4-4.1],South Asia,2.5
Sudan,Both sexes,No data,North Africa,0
Sudan,Male,No data,North Africa,0
Sudan,Female,No data,North Africa,0
Sudan (former),Both sexes,2.7 [1.7-4.1],North Africa,2.7
Sudan (former),Male,1.6 [0.7-2.9] 1.4 [0.6-2.7],North Africa,1.6
Sudan (former),Female,4.7 [2.7-7.3] 5.5 [3.1-8.9],North Africa,4.7
Suriname,Both sexes,16.8 [13.0-21.2],South America,16.8
Suriname,Male,9.8 [5.8-14.9],South America,9.8
Suriname,Female,23.6 [17.3-30.6],South America,23.6
Sweden,Both sexes,12.9 [11.0-14.8],Northern Europe,12.9
Sweden,Male,13.0 [10.5-15.8],Northern Europe,13.0
Sweden,Female,12.6 [9.9-15.5],Northern Europe,12.6
Switzerland,Both sexes,12.2 [9.8-14.9],Western Europe,12.2
Switzerland,Male,12.7 [9.4-16.6],Western Europe,12.7
Switzerland,Female,11.5 [8.3-15.3],Western Europe,11.5
Syrian Arab Republic,Both sexes,15.8 [12.1-19.9],Middle East,15.8
Syrian Arab Republic,Male,9.6 [5.8-14.4],Middle East,9.6
Syrian Arab Republic,Female,22.1 [16.1-28.7],Middle East,22.1
Tajikistan,Both sexes,7.0 [4.6-10.0],Central Asia,7.0
Tajikistan,Male,5.3 [2.5-9.4],Central Asia,5.3
Tajikistan,Female,8.6 [5.1-13.2],Central Asia,8.6
Thailand,Both sexes,2.8 [2.0-3.9],Southeast Asia,2.8
Thailand,Male,1.4 [0.8-2.3],Southeast Asia,1.4
Thailand,Female,4.2 [2.7-6.1],Southeast Asia,4.2
Timor-Leste,Both sexes,1.0 [0.5-1.6],Southeast Asia,1.0
Timor-Leste,Male,0.5 [0.2-1.1],Southeast Asia,0.5
Timor-Leste,Female,1.4 [0.7-2.6],Southeast Asia,1.4
Togo,Both sexes,3.2 [2.0-4.6],West Africa,3.2
Togo,Male,1.2 [0.5-2.3],West Africa,1.2
Togo,Female,4.9 [2.9-7.5],West Africa,4.9
Tonga,Both sexes,33.6 [28.1-39.3],Oceania,33.6
Tonga,Male,25.4 [18.0-33.4],Oceania,25.4
Tonga,Female,41.2 [33.2-49.7],Oceania,41.2
Trinidad and Tobago,Both sexes,8.5 [5.9-11.6],Caribbean,8.5
Trinidad and Tobago,Male,4.2 [2.0-7.4],Caribbean,4.2
Trinidad and Tobago,Female,12.6 [8.2-18.1],Caribbean,12.6
Tunisia,Both sexes,15.7 [12.6-19.0],North Africa,15.7
Tunisia,Male,8.7 [5.6-12.5],North Africa,8.7
Tunisia,Female,22.6 [17.4-28.0],North Africa,22.6
Turkey,Both sexes,19.4 [16.9-22.0],Middle East,19.4
Turkey,Male,11.9 [9.0-15.2],Middle East,11.9
Turkey,Female,26.2 [22.4-30.2],Middle East,26.2
Turkmenistan,Both sexes,9.4 [6.5-12.9],Central Asia,9.4
Turkmenistan,Male,7.2 [3.7-12.0],Central Asia,7.2
Turkmenistan,Female,11.2 [7.1-16.4],Central Asia,11.2
Tuvalu,Both sexes,35.4 [29.5-41.3],Oceania,35.4
Tuvalu,Male,28.7 [20.8-37.5],Oceania,28.7
Tuvalu,Female,42.2 [33.7-50.7],Oceania,42.2
Uganda,Both sexes,1.9 [1.1-2.8],East Africa,1.9
Uganda,Male,0.6 [0.2-1.2],East Africa,0.6
Uganda,Female,3.1 [1.7-4.9],East Africa,3.1
Ukraine,Both sexes,17.9 [13.6-22.6],Eastern Europe,17.9
Ukraine,Male,13.0 [7.8-19.4],Eastern Europe,13.0
Ukraine,Female,21.8 [15.5-28.8],Eastern Europe,21.8
United Arab Emirates,Both sexes,19.8 [16.0-24.0],Middle East,19.8
United Arab Emirates,Male,15.5 [10.9-21.0],Middle East,15.5
United Arab Emirates,Female,30.6 [24.7-36.5],Middle East,30.6
United Kingdom of Great Britain and Northern Ireland,Both sexes,16.2 [14.6-17.7],Western Europe,16.2
United Kingdom of Great Britain and Northern Ireland,Male,14.5 [12.4-16.9],Western Europe,14.5
United Kingdom of Great Britain and Northern Ireland,Female,17.7 [15.5-20.1],Western Europe,17.7
United Republic of Tanzania,Both sexes,2.9 [2.0-4.2],East Africa,2.9
United Republic of Tanzania,Male,1.2 [0.5-2.2],East Africa,1.2
United Republic of Tanzania,Female,4.6 [2.9-6.7],East Africa,4.6
United States of America,Both sexes,21.9 [19.6-24.4],North America,21.9
United States of America,Male,20.3 [16.9-24.0],North America,20.3
United States of America,Female,23.4 [20.3-26.7],North America,23.4
Uruguay,Both sexes,18.5 [14.5-22.8],South America,18.5
Uruguay,Male,14.8 [9.7-20.6],South America,14.8
Uruguay,Female,21.7 [15.9-28.1],South America,21.7
Uzbekistan,Both sexes,8.5 [5.9-11.5],Central Asia,8.5
Uzbekistan,Male,6.5 [3.4-10.7],Central Asia,6.5
Uzbekistan,Female,10.2 [6.5-14.8],Central Asia,10.2
Vanuatu,Both sexes,13.1 [9.4-17.6],Oceania,13.1
Vanuatu,Male,9.2 [4.7-15.2],Oceania,9.2
Vanuatu,Female,17.4 [11.5-24.1],Oceania,17.4
Venezuela (Bolivarian Republic of),Both sexes,17.4 [13.9-21.2],South America,17.4
Venezuela (Bolivarian Republic of),Male,13.5 [9.1-18.7],South America,13.5
Venezuela (Bolivarian Republic of),Female,21.1 [15.9-26.8],South America,21.1
Viet Nam,Both sexes,0.5 [0.3-0.7],Southeast Asia,0.5
Viet Nam,Male,0.2 [0.1-0.4],Southeast Asia,0.2
Viet Nam,Female,0.6 [0.3-1.1],Southeast Asia,0.6
Yemen,Both sexes,7.0 [5.0-9.4],Middle East,7.0
Yemen,Male,3.9 [2.0-6.5],Middle East,3.9
Yemen,Female,10.2 [6.7-14.3],Middle East,10.2
Zambia,Both sexes,3.7 [2.5-5.2],Southern Africa,3.7
Zambia,Male,1.4 [0.6-2.7],Southern Africa,1.4
Zambia,Female,5.9 [3.7-8.6],Southern Africa,5.9
Zimbabwe,Both sexes,8.9 [6.6-11.5],Southern Africa,8.9
Zimbabwe,Male,1.8 [0.8-3.2],Southern Africa,1.8
Zimbabwe,Female,15.5 [11.3-20.5],Southern Africa,15.5
