Country,Sex,Obesity (%),Region,BMI
Russian Federation,Both sexes,22.5 [19.2-26.1],Eastern Europe,22.5
Russian Federation,Male,17.2 [13.1-21.9],Eastern Europe,17.2
Russian Federation,Female,26.6 [21.6-31.8],Eastern Europe,26.6
Rwanda,Both sexes,5.3 [3.6-7.3],East Africa,5.3
Rwanda,Male,1.7 [0.8-3.1],East Africa,1.7
Rwanda,Female,8.4 [5.5-12.1],East Africa,8.4
Saint Kitts and Nevis,Both sexes,21.6 [16.7-27.1],Caribbean,21.6
Saint Kitts and Nevis,Male,14.1 [8.7-20.9],Caribbean,14.1
Saint Kitts and Nevis,Female,28.7 [21.0-37.2],Caribbean,28.7
Saint Lucia,Both sexes,18.5 [14.1-23.3],Caribbean,18.5
Saint Lucia,Male,11.0 [6.5-16.7],Caribbean,11.0
Saint Lucia,Female,25.6 [18.5-33.1],Caribbean,25.6
Saint Vincent and the Grenadines,Both sexes,22.4 [17.5-28.0],Caribbean,22.4
Saint Vincent and the Grenadines,Male,15.3 [9.4-22.4],Caribbean,15.3
Saint Vincent and the Grenadines,Female,29.7 [21.8-38.3],Caribbean,29.7
Samoa,Both sexes,46.0 [40.6-51.7],Oceania,46.0
Samoa,Male,38.5 [30.4-46.8],Oceania,38.5
Samoa,Female,53.9 [46.4-61.1],Oceania,53.9
San Marino,Both sexes,No data,Southern Europe,0
San Marino,Male,No data,Southern Europe,0
San Marino,Female,No data,Southern Europe,0
Sao Tome and Principe,Both sexes,11.6 [8.6-15.1],Central Africa,11.6
Sao Tome and Principe,Male,6.5 [3.8-10.5],Central Africa,6.5
Sao Tome and Principe,Female,15.9 [11.1-21.7],Central Africa,15.9
Saudi Arabia,Both sexes,34.1 [30.1-38.0],Middle East,34.1
Saudi Arabia,Male,29.3 [23.9-34.8],Middle East,29.3
Saudi Arabia,Female,41.2 [35.4-46.8],Middle East,41.2
Senegal,Both sexes,8.2 [5.9-10.8],West Africa,8.2
Senegal,Male,3.6 [1.9-6.1],West Africa,3.6
Senegal,Female,12.0 [8.3-16.5],West Africa,12.0
Serbia,Both sexes,20.7 [17.1-24.6],Balkans,20.7
Serbia,Male,20.1 [15.1-25.6],Balkans,20.1
Serbia,Female,21.2 [15.9-26.9],Balkans,21.2
Seychelles,Both sexes,13.2 [10.1-16.8],Southern Africa,13.2
Seychelles,Male,7.0 [4.0-11.1],Southern Africa,7.0
Seychelles,Female,19.4 [14.2-25.5],Southern Africa,19.4
Sierra Leone,Both sexes,8.0 [5.8-10.5],West Africa,8.0
Sierra Leone,Male,3.4 [1.8-5.7],West Africa,3.4
Sierra Leone,Female,12.3 [8.3-17.0],West Africa,12.3
Singapore,Both sexes,5.8 [4.2-7.8],Southeast Asia,5.8
Singapore,Male,5.5 [3.3-8.4],Southeast Asia,5.5
Singapore,Female,6.2 [3.9-9.2],Southeast Asia,6.2
Slovakia,Both sexes,19.8 [15.9-24.0],Eastern Europe,19.8
Slovakia,Male,20.0 [14.5-26.3],Eastern Europe,20.0
Slovakia,Female,19.4 [14.1-25.1],Eastern Europe,19.4
Slovenia,Both sexes,19.5 [15.0-24.3],Balkans,19.5
Slovenia,Male,18.5 [12.1-25.4],Balkans,18.5
Slovenia,Female,20.4 [14.3-27.2],Balkans,20.4
Solomon Islands,Both sexes,21.2 [16.6-26.3],Oceania,21.2
Solomon Islands,Male,16.6 [10.6-23.6],Oceania,16.6
Solomon Islands,Female,25.8 [19.0-33.2],Oceania,25.8
Somalia,Both sexes,7.6 [5.1-10.6],East Africa,7.6
Somalia,Male,3.5 [1.6-6.5],East Africa,3.5
Somalia,Female,11.4 [7.0-16.7],East Africa,11.4
South Africa,Both sexes,27.2 [24.0-30.6],Southern Africa,27.2
South Africa,Male,14.2 [10.6-18.1],Southern Africa,14.2
South Africa,Female,38.5 [33.3-43.7],Southern Africa,38.5
South Sudan,Both sexes,No data,East Africa,0
South Sudan,Male,No data,East Africa,0
South Sudan,Female,No data,East Africa,0
Spain,Both sexes,23.1 [20.0-26.3],Southern Europe,23.1
Spain,Male,23.6 [18.9-28.4],Southern Europe,23.6
Spain,Female,22.3 [18.0-26.7],Southern Europe,22.3
Sri Lanka,Both sexes,4.6 [3.2-6.6],South Asia,4.6
Sri Lanka,Male,2.5 [1.3-4.3],South Asia,2.5
Sri Lanka,Female,6.6 [4.1-9.8],South Asia,6.6
Sudan,Both sexes,No data,North Africa,0
Sudan,Male,No data,North Africa,0
Sudan,Female,No data,North Africa,0
Sudan (former),Both sexes,5.8 [3.9-8.3],North Africa,5.8
Sudan (former),Male,4.2 [2.1-7.3] 3.5 [1.6-6.2],North Africa,4.2
Sudan (former),Female,11.7 [7.4-17.4] 11.5 [7.4-17.1],North Africa,11.7
Suriname,Both sexes,25.4 [20.6-30.5],South America,25.4
Suriname,Male,17.9 [11.9-24.9],South America,17.9
Suriname,Female,32.7 [25.4-40.2],South America,32.7
Sweden,Both sexes,19.8 [16.6-23.0],Northern Europe,19.8
Sweden,Male,22.0 [17.4-26.8],Northern Europe,22.0
Sweden,Female,17.5 [13.2-22.0],Northern Europe,17.5
Switzerland,Both sexes,18.7 [15.5-22.2],Western Europe,18.7
Switzerland,Male,21.2 [16.6-26.3],Western Europe,21.2
Switzerland,Female,16.3 [11.8-21.4],Western Europe,16.3
Syrian Arab Republic,Both sexes,26.4 [21.6-31.6],Middle East,26.4
Syrian Arab Republic,Male,19.5 [13.3-26.6],Middle East,19.5
Syrian Arab Republic,Female,33.4 [26.0-41.3],Middle East,33.4
Tajikistan,Both sexes,13.2 [9.7-17.2],Central Asia,13.2
Tajikistan,Male,10.6 [6.1-16.5],Central Asia,10.6
Tajikistan,Female,15.5 [10.7-21.3],Central Asia,15.5
Thailand,Both sexes,8.9 [6.7-11.5],Southeast Asia,8.9
Thailand,Male,6.0 [3.7-9.2],Southeast Asia,6.0
Thailand,Female,11.5 [8.1-15.8],Southeast Asia,11.5
Timor-Leste,Both sexes,3.3 [2.2-4.9],Southeast Asia,3.3
Timor-Leste,Male,2.3 [1.0-4.1],Southeast Asia,2.3
Timor-Leste,Female,4.4 [2.5-7.0],Southeast Asia,4.4
Togo,Both sexes,7.8 [5.4-10.4],West Africa,7.8
Togo,Male,3.5 [1.7-6.0],West Africa,3.5
Togo,Female,11.6 [7.7-16.1],West Africa,11.6
Tonga,Both sexes,46.8 [40.8-52.3],Oceania,46.8
Tonga,Male,39.8 [31.2-48.4],Oceania,39.8
Tonga,Female,53.4 [45.5-60.8],Oceania,53.4
Trinidad and Tobago,Both sexes,17.4 [12.8-22.6],Caribbean,17.4
Trinidad and Tobago,Male,9.9 [5.4-16.3],Caribbean,9.9
Trinidad and Tobago,Female,24.5 [17.0-33.0],Caribbean,24.5
Tunisia,Both sexes,25.7 [21.3-30.1],North Africa,25.7
Tunisia,Male,17.9 [12.5-23.8],North Africa,17.9
Tunisia,Female,33.1 [26.4-39.9],North Africa,33.1
Turkey,Both sexes,30.8 [27.5-34.3],Middle East,30.8
Turkey,Male,22.9 [18.5-27.7],Middle East,22.9
Turkey,Female,37.9 [33.1-43.0],Middle East,37.9
Turkmenistan,Both sexes,17.4 [13.4-22.0],Central Asia,17.4
Turkmenistan,Male,14.7 [9.2-21.3],Central Asia,14.7
Turkmenistan,Female,19.8 [14.0-26.2],Central Asia,19.8
Tuvalu,Both sexes,50.1 [43.8-56.2],Oceania,50.1
Tuvalu,Male,45.3 [36.5-54.3],Oceania,45.3
Tuvalu,Female,55.0 [46.5-63.1],Oceania,55.0
Uganda,Both sexes,4.8 [3.3-6.5],East Africa,4.8
Uganda,Male,1.6 [0.8-2.9],East Africa,1.6
Uganda,Female,7.8 [5.1-11.2],East Africa,7.8
Ukraine,Both sexes,23.4 [18.2-29.1],Eastern Europe,23.4
Ukraine,Male,21.0 [13.7-29.1],Eastern Europe,21.0
Ukraine,Female,25.2 [18.0-33.2],Eastern Europe,25.2
United Arab Emirates,Both sexes,30.3 [25.3-35.7],Middle East,30.3
United Arab Emirates,Male,26.1 [19.5-33.0],Middle East,26.1
United Arab Emirates,Female,40.0 [33.1-47.2],Middle East,40.0
United Kingdom of Great Britain and Northern Ireland,Both sexes,26.6 [24.2-29.0],Western Europe,26.6
United Kingdom of Great Britain and Northern Ireland,Male,25.5 [22.1-29.0],Western Europe,25.5
United Kingdom of Great Britain and Northern Ireland,Female,27.6 [24.2-31.1],Western Europe,27.6
United Republic of Tanzania,Both sexes,7.6 [5.8-9.9],East Africa,7.6
United Republic of Tanzania,Male,3.5 [1.9-5.8],East Africa,3.5
United Republic of Tanzania,Female,11.6 [8.4-15.4],East Africa,11.6
United States of America,Both sexes,34.9 [31.4-38.4],North America,34.9
United States of America,Male,34.0 [29.2-39.0],North America,34.0
United States of America,Female,35.7 [31.0-40.6],North America,35.7
Uruguay,Both sexes,27.0 [22.1-32.0],South America,27.0
Uruguay,Male,23.8 [17.4-30.9],South America,23.8
Uruguay,Female,29.7 [22.9-36.9],South America,29.7
Uzbekistan,Both sexes,15.4 [11.7-19.7],Central Asia,15.4
Uzbekistan,Male,12.8 [7.9-18.8],Central Asia,12.8
Uzbekistan,Female,17.8 [12.4-23.9],Central Asia,17.8
Vanuatu,Both sexes,23.9 [18.7-29.3],Oceania,23.9
Vanuatu,Male,18.9 [12.1-26.7],Oceania,18.9
Vanuatu,Female,28.8 [21.3-37.1],Oceania,28.8
Venezuela (Bolivarian Republic of),Both sexes,24.8 [20.8-29.0],South America,24.8
Venezuela (Bolivarian Republic of),Male,21.5 [16.0-27.4],South America,21.5
Venezuela (Bolivarian Republic of),Female,27.9 [22.2-34.1],South America,27.9
Viet Nam,Both sexes,1.8 [1.2-2.6],Southeast Asia,1.8
Viet Nam,Male,1.3 [0.7-2.3],Southeast Asia,1.3
Viet Nam,Female,2.3 [1.3-3.6],Southeast Asia,2.3
Yemen,Both sexes,15.9 [12.4-19.6],Middle East,15.9
Yemen,Male,10.8 [6.7-15.7],Middle East,10.8
Yemen,Female,20.6 [15.2-26.4],Middle East,20.6
Zambia,Both sexes,7.4 [5.4-9.8],Southern Africa,7.4
Zambia,Male,3.2 [1.5-5.7],Southern Africa,3.2
Zambia,Female,11.5 [7.9-15.7],Southern Africa,11.5
Zimbabwe,Both sexes,14.9 [11.7-18.4],Southern Africa,14.9
Zimbabwe,Male,4.4 [2.4-7.3],Southern Africa,4.4
Zimbabwe,Female,24.4 [18.8-30.6],Southern Africa,24.4
