Country,Sex,Obesity (%),Region,BMI
Russian Federation,Both sexes,15.2 [12.1-18.8],Eastern Europe,15.2
Russian Federation,Male,6.6 [4.3-9.7],Eastern Europe,6.6
Russian Federation,Female,21.2 [16.3-27.1],Eastern Europe,21.2
Rwanda,Both sexes,0.7 [0.3-1.4],East Africa,0.7
Rwanda,Male,0.2 [0.0-0.5],East Africa,0.2
Rwanda,Female,1.2 [0.4-2.5],East Africa,1.2
Saint Kitts and Nevis,Both sexes,7.7 [4.8-11.4],Caribbean,7.7
Saint Kitts and Nevis,Male,3.5 [1.5-6.8],Caribbean,3.5
Saint Kitts and Nevis,Female,11.7 [6.7-18.4],Caribbean,11.7
Saint Lucia,Both sexes,6.2 [3.8-9.3],Caribbean,6.2
Saint Lucia,Male,2.5 [1.1-5.0],Caribbean,2.5
Saint Lucia,Female,9.4 [5.2-14.7],Caribbean,9.4
Saint Vincent and the Grenadines,Both sexes,6.9 [4.1-10.5],Caribbean,6.9
Saint Vincent and the Grenadines,Male,2.9 [1.1-5.7],Caribbean,2.9
Saint Vincent and the Grenadines,Female,10.2 [5.4-16.5],Caribbean,10.2
Samoa,Both sexes,23.3 [17.7-29.4],Oceania,23.3
Samoa,Male,15.4 [9.1-23.4],Oceania,15.4
Samoa,Female,30.8 [22.0-40.2],Oceania,30.8
San Marino,Both sexes,No data,Southern Europe,0
San Marino,Male,No data,Southern Europe,0
San Marino,Female,No data,Southern Europe,0
Sao Tome and Principe,Both sexes,1.9 [0.9-3.2],Central Africa,1.9
Sao Tome and Principe,Male,0.7 [0.2-1.6],Central Africa,0.7
Sao Tome and Principe,Female,3.0 [1.4-5.6],Central Africa,3.0
Saudi Arabia,Both sexes,14.0 [10.7-17.6],Middle East,14.0
Saudi Arabia,Male,8.4 [5.1-12.5],Middle East,8.4
Saudi Arabia,Female,20.6 [14.9-27.0],Middle East,20.6
Senegal,Both sexes,1.8 [1.0-3.1],West Africa,1.8
Senegal,Male,0.6 [0.2-1.5],West Africa,0.6
Senegal,Female,3.1 [1.5-5.4],West Africa,3.1
Serbia,Both sexes,9.3 [6.5-12.8],Balkans,9.3
Serbia,Male,6.6 [3.7-10.7],Balkans,6.6
Serbia,Female,11.8 [7.2-17.4],Balkans,11.8
Seychelles,Both sexes,4.4 [2.7-6.9],Southern Africa,4.4
Seychelles,Male,1.7 [0.6-3.5],Southern Africa,1.7
Seychelles,Female,7.1 [3.9-11.5],Southern Africa,7.1
Sierra Leone,Both sexes,1.6 [0.8-2.9],West Africa,1.6
Sierra Leone,Male,0.5 [0.1-1.2],West Africa,0.5
Sierra Leone,Female,2.8 [1.2-5.3],West Africa,2.8
Singapore,Both sexes,3.2 [2.1-4.7],Southeast Asia,3.2
Singapore,Male,1.8 [0.8-3.2],Southeast Asia,1.8
Singapore,Female,4.6 [2.6-7.3],Southeast Asia,4.6
Slovakia,Both sexes,9.6 [6.6-13.4],Eastern Europe,9.6
Slovakia,Male,7.4 [4.0-12.1],Eastern Europe,7.4
Slovakia,Female,11.6 [7.0-17.6],Eastern Europe,11.6
Slovenia,Both sexes,9.5 [6.2-13.8],Balkans,9.5
Slovenia,Male,6.5 [3.0-11.6],Balkans,6.5
Slovenia,Female,12.0 [6.6-18.9],Balkans,12.0
Solomon Islands,Both sexes,5.9 [3.2-9.7],Oceania,5.9
Solomon Islands,Male,3.7 [1.2-8.2],Oceania,3.7
Solomon Islands,Female,8.5 [3.7-15.3],Oceania,8.5
Somalia,Both sexes,1.6 [0.7-3.0],East Africa,1.6
Somalia,Male,0.5 [0.1-1.4],East Africa,0.5
Somalia,Female,2.6 [1.0-5.2],East Africa,2.6
South Africa,Both sexes,11.3 [8.1-15.0],Southern Africa,11.3
South Africa,Male,2.8 [1.4-5.2],Southern Africa,2.8
South Africa,Female,19.1 [13.1-26.1],Southern Africa,19.1
South Sudan,Both sexes,No data,East Africa,0
South Sudan,Male,No data,East Africa,0
South Sudan,Female,No data,East Africa,0
Spain,Both sexes,11.5 [9.1-14.3],Southern Europe,11.5
Spain,Male,9.3 [6.3-12.9],Southern Europe,9.3
Spain,Female,13.2 [9.6-17.6],Southern Europe,13.2
Sri Lanka,Both sexes,0.7 [0.3-1.3],South Asia,0.7
Sri Lanka,Male,0.3 [0.1-0.6],South Asia,0.3
Sri Lanka,Female,1.2 [0.5-2.4],South Asia,1.2
Sudan,Both sexes,No data,North Africa,0
Sudan,Male,No data,North Africa,0
Sudan,Female,No data,North Africa,0
Sudan (former),Both sexes,1.3 [0.6-2.5],North Africa,1.3
Sudan (former),Male,0.8 [0.3-2.0] 0.5 [0.1-1.2],North Africa,0.8
Sudan (former),Female,2.3 [0.9-4.5] 2.4 [0.9-4.7],North Africa,2.3
Suriname,Both sexes,10.3 [6.9-14.4],South America,10.3
Suriname,Male,4.8 [2.3-8.6],South America,4.8
Suriname,Female,15.7 [9.8-22.9],South America,15.7
Sweden,Both sexes,9.0 [7.1-11.2],Northern Europe,9.0
Sweden,Male,8.3 [6.0-11.0],Northern Europe,8.3
Sweden,Female,9.7 [6.8-13.1],Northern Europe,9.7
Switzerland,Both sexes,5.9 [4.2-8.0],Western Europe,5.9
Switzerland,Male,5.6 [3.4-8.5],Western Europe,5.6
Switzerland,Female,6.0 [3.6-9.1],Western Europe,6.0
Syrian Arab Republic,Both sexes,10.1 [6.6-14.2],Middle East,10.1
Syrian Arab Republic,Male,5.2 [2.4-9.3],Middle East,5.2
Syrian Arab Republic,Female,15.1 [9.0-22.4],Middle East,15.1
Tajikistan,Both sexes,4.7 [2.6-7.5],Central Asia,4.7
Tajikistan,Male,3.2 [1.1-6.5],Central Asia,3.2
Tajikistan,Female,5.9 [2.7-10.6],Central Asia,5.9
Thailand,Both sexes,1.2 [0.6-2.0],Southeast Asia,1.2
Thailand,Male,0.5 [0.2-1.0],Southeast Asia,0.5
Thailand,Female,1.8 [0.8-3.3],Southeast Asia,1.8
Timor-Leste,Both sexes,0.3 [0.1-0.7],Southeast Asia,0.3
Timor-Leste,Male,0.2 [0.0-0.4],Southeast Asia,0.2
Timor-Leste,Female,0.5 [0.2-1.2],Southeast Asia,0.5
Togo,Both sexes,1.4 [0.7-2.5],West Africa,1.4
Togo,Male,0.5 [0.1-1.2],West Africa,0.5
Togo,Female,2.3 [1.0-4.4],West Africa,2.3
Tonga,Both sexes,22.9 [16.8-29.4],Oceania,22.9
Tonga,Male,15.7 [8.8-24.9],Oceania,15.7
Tonga,Female,30.0 [20.6-40.5],Oceania,30.0
Trinidad and Tobago,Both sexes,4.7 [2.6-7.5],Caribbean,4.7
Trinidad and Tobago,Male,2.1 [0.7-4.5],Caribbean,2.1
Trinidad and Tobago,Female,7.1 [3.5-12.3],Caribbean,7.1
Tunisia,Both sexes,9.2 [6.3-13.0],North Africa,9.2
Tunisia,Male,4.1 [2.0-7.4],North Africa,4.1
Tunisia,Female,14.3 [9.1-20.8],North Africa,14.3
Turkey,Both sexes,10.4 [7.5-13.7],Middle East,10.4
Turkey,Male,5.1 [2.8-8.3],Middle East,5.1
Turkey,Female,15.3 [10.5-21.2],Middle East,15.3
Turkmenistan,Both sexes,6.4 [3.8-9.8],Central Asia,6.4
Turkmenistan,Male,4.4 [1.8-8.7],Central Asia,4.4
Turkmenistan,Female,7.9 [4.0-13.4],Central Asia,7.9
Tuvalu,Both sexes,21.7 [15.7-28.1],Oceania,21.7
Tuvalu,Male,15.5 [8.7-24.1],Oceania,15.5
Tuvalu,Female,28.0 [18.7-38.2],Oceania,28.0
Uganda,Both sexes,0.8 [0.3-1.6],East Africa,0.8
Uganda,Male,0.2 [0.0-0.6],East Africa,0.2
Uganda,Female,1.3 [0.5-2.8],East Africa,1.3
Ukraine,Both sexes,13.7 [9.2-19.1],Eastern Europe,13.7
Ukraine,Male,7.8 [3.7-13.4],Eastern Europe,7.8
Ukraine,Female,18.0 [11.0-26.6],Eastern Europe,18.0
United Arab Emirates,Both sexes,14.9 [11.0-19.7],Middle East,14.9
United Arab Emirates,Male,10.7 [6.2-16.5],Middle East,10.7
United Arab Emirates,Female,25.8 [18.5-34.0],Middle East,25.8
United Kingdom of Great Britain and Northern Ireland,Both sexes,10.7 [8.7-12.9],Western Europe,10.7
United Kingdom of Great Britain and Northern Ireland,Male,9.1 [6.5-11.9],Western Europe,9.1
United Kingdom of Great Britain and Northern Ireland,Female,12.2 [9.2-15.5],Western Europe,12.2
United Republic of Tanzania,Both sexes,1.2 [0.6-2.2],East Africa,1.2
United Republic of Tanzania,Male,0.4 [0.1-1.1],East Africa,0.4
United Republic of Tanzania,Female,2.0 [0.9-3.6],East Africa,2.0
United States of America,Both sexes,13.7 [11.4-16.2],North America,13.7
United States of America,Male,12.1 [9.0-15.8],North America,12.1
United States of America,Female,15.2 [11.8-18.7],North America,15.2
Uruguay,Both sexes,12.9 [8.9-17.2],South America,12.9
Uruguay,Male,9.3 [4.9-15.0],South America,9.3
Uruguay,Female,16.1 [10.1-23.3],South America,16.1
Uzbekistan,Both sexes,5.4 [3.1-8.4],Central Asia,5.4
Uzbekistan,Male,3.7 [1.5-7.2],Central Asia,3.7
Uzbekistan,Female,6.7 [3.2-11.6],Central Asia,6.7
Vanuatu,Both sexes,6.9 [3.9-11.0],Oceania,6.9
Vanuatu,Male,4.6 [1.6-9.5],Oceania,4.6
Vanuatu,Female,9.8 [4.8-16.9],Oceania,9.8
Venezuela (Bolivarian Republic of),Both sexes,11.4 [7.8-15.5],South America,11.4
Venezuela (Bolivarian Republic of),Male,7.6 [4.0-12.6],South America,7.6
Venezuela (Bolivarian Republic of),Female,15.2 [9.4-21.9],South America,15.2
Viet Nam,Both sexes,0.2 [0.1-0.4],Southeast Asia,0.2
Viet Nam,Male,0.1 [0.0-0.2],Southeast Asia,0.1
Viet Nam,Female,0.3 [0.1-0.6],Southeast Asia,0.3
Yemen,Both sexes,3.6 [1.9-6.2],Middle East,3.6
Yemen,Male,1.6 [0.5-3.6],Middle East,1.6
Yemen,Female,5.2 [2.4-9.6],Middle East,5.2
Zambia,Both sexes,2.1 [1.1-3.5],Southern Africa,2.1
Zambia,Male,0.7 [0.2-1.7],Southern Africa,0.7
Zambia,Female,3.4 [1.6-6.0],Southern Africa,3.4
Zimbabwe,Both sexes,4.7 [2.6-7.4],Southern Africa,4.7
Zimbabwe,Male,0.6 [0.2-1.5],Southern Africa,0.6
Zimbabwe,Female,8.4 [4.6-13.7],Southern Africa,8.4
