Country,Sex,Obesity (%),Region,BMI
Russian Federation,Both sexes,20.7 [18.4-23.1],Eastern Europe,20.7
Russian Federation,Male,14.4 [11.8-17.4],Eastern Europe,14.4
Russian Federation,Female,25.5 [22.0-29.3],Eastern Europe,25.5
Rwanda,Both sexes,3.6 [2.4-5.0],East Africa,3.6
Rwanda,Male,1.0 [0.5-1.9],East Africa,1.0
Rwanda,Female,5.8 [3.7-8.4],East Africa,5.8
Saint Kitts and Nevis,Both sexes,17.7 [13.7-22.1],Caribbean,17.7
Saint Kitts and Nevis,Male,10.7 [6.6-16.1],Caribbean,10.7
Saint Kitts and Nevis,Female,24.3 [17.9-31.4],Caribbean,24.3
Saint Lucia,Both sexes,15.5 [12.0-19.2],Caribbean,15.5
Saint Lucia,Male,8.7 [5.3-12.9],Caribbean,8.7
Saint Lucia,Female,21.9 [16.4-27.8],Caribbean,21.9
Saint Vincent and the Grenadines,Both sexes,18.3 [14.2-22.8],Caribbean,18.3
Saint Vincent and the Grenadines,Male,11.5 [7.0-17.2],Caribbean,11.5
Saint Vincent and the Grenadines,Female,25.1 [18.3-32.5],Caribbean,25.1
Samoa,Both sexes,41.5 [36.7-46.5],Oceania,41.5
Samoa,Male,33.4 [26.7-40.7],Oceania,33.4
Samoa,Female,49.9 [43.4-56.6],Oceania,49.9
San Marino,Both sexes,No data,Southern Europe,0
San Marino,Male,No data,Southern Europe,0
San Marino,Female,No data,Southern Europe,0
Sao Tome and Principe,Both sexes,8.8 [6.5-11.6],Central Africa,8.8
Sao Tome and Principe,Male,4.5 [2.6-7.3],Central Africa,4.5
Sao Tome and Principe,Female,12.4 [8.6-17.0],Central Africa,12.4
Saudi Arabia,Both sexes,29.6 [26.6-32.6],Middle East,29.6
Saudi Arabia,Male,24.4 [20.3-28.7],Middle East,24.4
Saudi Arabia,Female,37.5 [33.1-42.0],Middle East,37.5
Senegal,Both sexes,6.3 [4.6-8.3],West Africa,6.3
Senegal,Male,2.6 [1.3-4.4],West Africa,2.6
Senegal,Female,9.4 [6.6-12.8],West Africa,9.4
Serbia,Both sexes,18.0 [15.1-21.1],Balkans,18.0
Serbia,Male,16.8 [12.8-21.2],Balkans,16.8
Serbia,Female,19.1 [14.8-23.9],Balkans,19.1
Seychelles,Both sexes,10.7 [8.2-13.6],Southern Africa,10.7
Seychelles,Male,5.3 [3.1-8.3],Southern Africa,5.3
Seychelles,Female,16.0 [11.7-21.0],Southern Africa,16.0
Sierra Leone,Both sexes,6.0 [4.4-8.0],West Africa,6.0
Sierra Leone,Male,2.4 [1.3-4.0],West Africa,2.4
Sierra Leone,Female,9.5 [6.4-13.2],West Africa,9.5
Singapore,Both sexes,5.1 [3.7-6.6],Southeast Asia,5.1
Singapore,Male,4.3 [2.7-6.4],Southeast Asia,4.3
Singapore,Female,5.7 [3.8-8.1],Southeast Asia,5.7
Slovakia,Both sexes,17.5 [14.3-21.0],Eastern Europe,17.5
Slovakia,Male,17.1 [12.6-22.3],Eastern Europe,17.1
Slovakia,Female,17.7 [13.4-22.5],Eastern Europe,17.7
Slovenia,Both sexes,17.2 [13.3-21.4],Balkans,17.2
Slovenia,Male,15.6 [10.2-21.8],Balkans,15.6
Slovenia,Female,18.6 [13.3-24.8],Balkans,18.6
Solomon Islands,Both sexes,17.0 [13.1-21.5],Oceania,17.0
Solomon Islands,Male,12.6 [7.8-18.4],Oceania,12.6
Solomon Islands,Female,21.6 [15.6-28.1],Oceania,21.6
Somalia,Both sexes,5.6 [3.7-8.0],East Africa,5.6
Somalia,Male,2.5 [1.1-4.5],East Africa,2.5
Somalia,Female,8.6 [5.2-12.7],East Africa,8.6
South Africa,Both sexes,23.4 [20.8-26.1],Southern Africa,23.4
South Africa,Male,10.5 [8.0-13.3],Southern Africa,10.5
South Africa,Female,34.4 [30.2-38.8],Southern Africa,34.4
South Sudan,Both sexes,No data,East Africa,0
South Sudan,Male,No data,East Africa,0
South Sudan,Female,No data,East Africa,0
Spain,Both sexes,20.7 [18.5-23.0],Southern Europe,20.7
Spain,Male,20.4 [17.1-23.9],Southern Europe,20.4
Spain,Female,20.8 [17.7-24.0],Southern Europe,20.8
Sri Lanka,Both sexes,3.1 [2.2-4.4],South Asia,3.1
Sri Lanka,Male,1.5 [0.8-2.6],South Asia,1.5
Sri Lanka,Female,4.6 [2.9-6.8],South Asia,4.6
Sudan,Both sexes,No data,North Africa,0
Sudan,Male,No data,North Africa,0
Sudan,Female,No data,North Africa,0
Sudan (former),Both sexes,5.8 [3.9-8.2],North Africa,5.8
Sudan (former),Male,2.9 [1.6-4.9] 2.5 [1.2-4.5],North Africa,2.9
Sudan (former),Female,8.6 [5.5-12.4] 9.0 [5.6-13.4],North Africa,8.6
Suriname,Both sexes,22.1 [17.9-26.5],South America,22.1
Suriname,Male,14.6 [9.8-20.4],South America,14.6
Suriname,Female,29.3 [22.8-36.3],South America,29.3
Sweden,Both sexes,17.1 [14.8-19.4],Northern Europe,17.1
Sweden,Male,18.4 [15.3-21.7],Northern Europe,18.4
Sweden,Female,15.6 [12.5-18.9],Northern Europe,15.6
Switzerland,Both sexes,16.2 [13.5-19.0],Western Europe,16.2
Switzerland,Male,17.8 [14.2-21.8],Western Europe,17.8
Switzerland,Female,14.5 [10.8-18.7],Western Europe,14.5
Syrian Arab Republic,Both sexes,21.9 [17.7-26.2],Middle East,21.9
Syrian Arab Republic,Male,15.1 [10.3-20.9],Middle East,15.1
Syrian Arab Republic,Female,28.9 [22.4-35.7],Middle East,28.9
Tajikistan,Both sexes,10.1 [7.3-13.5],Central Asia,10.1
Tajikistan,Male,8.0 [4.5-12.8],Central Asia,8.0
Tajikistan,Female,12.2 [8.2-17.0],Central Asia,12.2
Thailand,Both sexes,5.7 [4.4-7.4],Southeast Asia,5.7
Thailand,Male,3.4 [2.1-5.2],Southeast Asia,3.4
Thailand,Female,7.9 [5.6-10.7],Southeast Asia,7.9
Timor-Leste,Both sexes,2.1 [1.3-3.2],Southeast Asia,2.1
Timor-Leste,Male,1.3 [0.6-2.4],Southeast Asia,1.3
Timor-Leste,Female,2.9 [1.6-4.8],Southeast Asia,2.9
Togo,Both sexes,5.7 [4.0-7.7],West Africa,5.7
Togo,Male,2.4 [1.2-4.1],West Africa,2.4
Togo,Female,8.7 [5.7-12.2],West Africa,8.7
Tonga,Both sexes,42.0 [36.7-47.1],Oceania,42.0
Tonga,Male,34.3 [26.8-41.9],Oceania,34.3
Tonga,Female,49.2 [41.9-56.3],Oceania,49.2
Trinidad and Tobago,Both sexes,13.8 [10.3-17.8],Caribbean,13.8
Trinidad and Tobago,Male,7.4 [4.2-12.1],Caribbean,7.4
Trinidad and Tobago,Female,19.8 [13.8-26.5],Caribbean,19.8
Tunisia,Both sexes,21.8 [18.3-25.4],North Africa,21.8
Tunisia,Male,14.0 [10.0-18.6],North Africa,14.0
Tunisia,Female,29.2 [23.8-34.7],North Africa,29.2
Turkey,Both sexes,26.3 [23.9-28.8],Middle East,26.3
Turkey,Male,18.3 [15.2-21.7],Middle East,18.3
Turkey,Female,33.5 [29.8-37.2],Middle East,33.5
Turkmenistan,Both sexes,13.8 [10.4-17.8],Central Asia,13.8
Turkmenistan,Male,11.3 [6.9-16.9],Central Asia,11.3
Turkmenistan,Female,16.0 [11.2-21.6],Central Asia,16.0
Tuvalu,Both sexes,44.7 [38.7-50.3],Oceania,44.7
Tuvalu,Male,38.9 [31.0-47.3],Oceania,38.9
Tuvalu,Female,50.5 [42.4-58.2],Oceania,50.5
Uganda,Both sexes,3.4 [2.3-4.7],East Africa,3.4
Uganda,Male,1.1 [0.5-2.0],East Africa,1.1
Uganda,Female,5.6 [3.7-8.0],East Africa,5.6
Ukraine,Both sexes,21.1 [16.5-26.0],Eastern Europe,21.1
Ukraine,Male,17.7 [11.4-24.9],Eastern Europe,17.7
Ukraine,Female,23.7 [17.3-30.8],Eastern Europe,23.7
United Arab Emirates,Both sexes,25.7 [21.5-30.3],Middle East,25.7
United Arab Emirates,Male,21.6 [16.2-27.4],Middle East,21.6
United Arab Emirates,Female,36.3 [30.3-42.2],Middle East,36.3
United Kingdom of Great Britain and Northern Ireland,Both sexes,22.5 [20.8-24.2],Western Europe,22.5
United Kingdom of Great Britain and Northern Ireland,Male,21.1 [18.8-23.5],Western Europe,21.1
United Kingdom of Great Britain and Northern Ireland,Female,23.8 [21.5-26.3],Western Europe,23.8
United Republic of Tanzania,Both sexes,5.4 [4.1-7.0],East Africa,5.4
United Republic of Tanzania,Male,2.3 [1.3-3.8],East Africa,2.3
United Republic of Tanzania,Female,8.3 [5.9-11.1],East Africa,8.3
United States of America,Both sexes,30.3 [27.9-32.9],North America,30.3
United States of America,Male,29.1 [25.6-32.9],North America,29.1
United States of America,Female,31.5 [28.1-34.9],North America,31.5
Uruguay,Both sexes,23.7 [19.5-28.1],South America,23.7
Uruguay,Male,20.2 [14.7-26.4],South America,20.2
Uruguay,Female,26.7 [20.8-33.1],South America,26.7
Uzbekistan,Both sexes,12.2 [9.2-15.6],Central Asia,12.2
Uzbekistan,Male,9.8 [6.0-14.7],Central Asia,9.8
Uzbekistan,Female,14.3 [10.0-19.2],Central Asia,14.3
Vanuatu,Both sexes,19.5 [15.3-24.3],Oceania,19.5
Vanuatu,Male,14.8 [9.0-21.5],Oceania,14.8
Vanuatu,Female,24.4 [18.1-31.6],Oceania,24.4
Venezuela (Bolivarian Republic of),Both sexes,22.2 [18.7-25.8],South America,22.2
Venezuela (Bolivarian Republic of),Male,18.7 [14.0-23.7],South America,18.7
Venezuela (Bolivarian Republic of),Female,25.6 [20.7-30.8],South America,25.6
Viet Nam,Both sexes,1.1 [0.7-1.5],Southeast Asia,1.1
Viet Nam,Male,0.7 [0.4-1.1],Southeast Asia,0.7
Viet Nam,Female,1.4 [0.9-2.2],Southeast Asia,1.4
Yemen,Both sexes,11.9 [9.3-14.8],Middle East,11.9
Yemen,Male,7.5 [4.6-11.0],Middle East,7.5
Yemen,Female,16.2 [11.9-20.8],Middle East,16.2
Zambia,Both sexes,5.5 [4.0-7.2],Southern Africa,5.5
Zambia,Male,2.2 [1.1-3.9],Southern Africa,2.2
Zambia,Female,8.7 [6.1-11.8],Southern Africa,8.7
Zimbabwe,Both sexes,12.9 [10.3-15.8],Southern Africa,12.9
Zimbabwe,Male,3.3 [1.9-5.4],Southern Africa,3.3
Zimbabwe,Female,21.3 [16.6-26.6],Southern Africa,21.3
