Country,Sex,Obesity (%),Region,BMI
Russian Federation,Both sexes,16.7 [14.5-19.1],Eastern Europe,16.7
Russian Federation,Male,8.4 [6.4-10.8],Eastern Europe,8.4
Russian Federation,Female,23.0 [19.3-26.9],Eastern Europe,23.0
Rwanda,Both sexes,1.0 [0.5-1.8],East Africa,1.0
Rwanda,Male,0.2 [0.1-0.6],East Africa,0.2
Rwanda,Female,1.7 [0.8-3.2],East Africa,1.7
Saint Kitts and Nevis,Both sexes,9.7 [6.7-13.4],Caribbean,9.7
Saint Kitts and Nevis,Male,4.8 [2.4-8.5],Caribbean,4.8
Saint Kitts and Nevis,Female,14.4 [9.2-20.9],Caribbean,14.4
Saint Lucia,Both sexes,8.2 [5.7-11.1],Caribbean,8.2
Saint Lucia,Male,3.7 [1.8-6.4],Caribbean,3.7
Saint Lucia,Female,12.3 [8.0-17.4],Caribbean,12.3
Saint Vincent and the Grenadines,Both sexes,9.1 [6.1-12.7],Caribbean,9.1
Saint Vincent and the Grenadines,Male,4.3 [2.0-7.6],Caribbean,4.3
Saint Vincent and the Grenadines,Female,13.5 [8.3-19.9],Caribbean,13.5
Samoa,Both sexes,27.8 [22.5-33.4],Oceania,27.8
Samoa,Male,19.3 [13.0-26.8],Oceania,19.3
Samoa,Female,36.0 [28.1-44.4],Oceania,36.0
San Marino,Both sexes,No data,Southern Europe,0
San Marino,Male,No data,Southern Europe,0
San Marino,Female,No data,Southern Europe,0
Sao Tome and Principe,Both sexes,2.9 [1.7-4.4],Central Africa,2.9
Sao Tome and Principe,Male,1.1 [0.5-2.3],Central Africa,1.1
Sao Tome and Principe,Female,4.5 [2.4-7.3],Central Africa,4.5
Saudi Arabia,Both sexes,18.3 [15.3-21.6],Middle East,18.3
Saudi Arabia,Male,12.6 [9.1-16.7],Middle East,12.6
Saudi Arabia,Female,26.3 [21.3-31.6],Middle East,26.3
Senegal,Both sexes,2.6 [1.6-3.9],West Africa,2.6
Senegal,Male,0.9 [0.4-1.9],West Africa,0.9
Senegal,Female,4.2 [2.5-6.7],West Africa,4.2
Serbia,Both sexes,11.4 [8.7-14.4],Balkans,11.4
Serbia,Male,8.8 [5.7-12.8],Balkans,8.8
Serbia,Female,13.7 [9.6-18.6],Balkans,13.7
Seychelles,Both sexes,5.8 [3.9-8.2],Southern Africa,5.8
Seychelles,Male,2.3 [1.1-4.3],Southern Africa,2.3
Seychelles,Female,9.0 [5.7-13.4],Southern Africa,9.0
Sierra Leone,Both sexes,2.4 [1.4-3.8],West Africa,2.4
Sierra Leone,Male,0.8 [0.3-1.7],West Africa,0.8
Sierra Leone,Female,4.0 [2.2-6.6],West Africa,4.0
Singapore,Both sexes,3.5 [2.4-4.9],Southeast Asia,3.5
Singapore,Male,2.2 [1.2-3.7],Southeast Asia,2.2
Singapore,Female,4.8 [2.9-7.2],Southeast Asia,4.8
Slovakia,Both sexes,11.9 [9.0-15.3],Eastern Europe,11.9
Slovakia,Male,9.8 [6.2-14.4],Eastern Europe,9.8
Slovakia,Female,13.7 [9.3-18.7],Eastern Europe,13.7
Slovenia,Both sexes,11.7 [8.3-15.7],Balkans,11.7
Slovenia,Male,8.8 [4.7-14.1],Balkans,8.8
Slovenia,Female,14.2 [8.9-20.5],Balkans,14.2
Solomon Islands,Both sexes,8.2 [5.1-12.1],Oceania,8.2
Solomon Islands,Male,5.3 [2.2-10.1],Oceania,5.3
Solomon Islands,Female,11.3 [6.1-18.2],Oceania,11.3
Somalia,Both sexes,2.2 [1.2-3.8],East Africa,2.2
Somalia,Male,0.8 [0.3-1.9],East Africa,0.8
Somalia,Female,3.5 [1.7-6.3],East Africa,3.5
South Africa,Both sexes,13.6 [10.7-16.8],Southern Africa,13.6
South Africa,Male,3.9 [2.3-6.1],Southern Africa,3.9
South Africa,Female,22.5 [17.2-28.3],Southern Africa,22.5
South Sudan,Both sexes,No data,East Africa,0
South Sudan,Male,No data,East Africa,0
South Sudan,Female,No data,East Africa,0
Spain,Both sexes,13.9 [11.8-16.2],Southern Europe,13.9
Spain,Male,11.9 [9.2-15.0],Southern Europe,11.9
Spain,Female,15.5 [12.4-19.0],Southern Europe,15.5
Sri Lanka,Both sexes,1.0 [0.6-1.7],South Asia,1.0
Sri Lanka,Male,0.4 [0.2-0.8],South Asia,0.4
Sri Lanka,Female,1.7 [0.8-3.0],South Asia,1.7
Sudan,Both sexes,No data,North Africa,0
Sudan,Male,No data,North Africa,0
Sudan,Female,No data,North Africa,0
Sudan (former),Both sexes,1.9 [1.1-3.2],North Africa,1.9
Sudan (former),Male,1.1 [0.4-2.3] 0.7 [0.2-1.7],North Africa,1.1
Sudan (former),Female,3.0 [1.5-5.3] 3.5 [1.6-6.1],North Africa,3.0
Suriname,Both sexes,13.8 [10.1-18.0],South America,13.8
Suriname,Male,7.3 [3.9-11.9],South America,7.3
Suriname,Female,20.1 [13.8-27.2],South America,20.1
Sweden,Both sexes,10.6 [8.8-12.5],Northern Europe,10.6
Sweden,Male,10.2 [8.0-12.8],Northern Europe,10.2
Sweden,Female,10.8 [8.2-13.8],Northern Europe,10.8
Switzerland,Both sexes,8.3 [6.3-10.6],Western Europe,8.3
Switzerland,Male,8.3 [5.7-11.6],Western Europe,8.3
Switzerland,Female,8.2 [5.5-11.5],Western Europe,8.2
Syrian Arab Republic,Both sexes,12.6 [9.1-16.6],Middle East,12.6
Syrian Arab Republic,Male,7.0 [3.8-11.3],Middle East,7.0
Syrian Arab Republic,Female,18.2 [12.3-25.1],Middle East,18.2
Tajikistan,Both sexes,5.6 [3.5-8.5],Central Asia,5.6
Tajikistan,Male,4.1 [1.7-7.6],Central Asia,4.1
Tajikistan,Female,7.0 [3.7-11.6],Central Asia,7.0
Thailand,Both sexes,1.8 [1.1-2.7],Southeast Asia,1.8
Thailand,Male,0.8 [0.4-1.5],Southeast Asia,0.8
Thailand,Female,2.8 [1.5-4.4],Southeast Asia,2.8
Timor-Leste,Both sexes,0.6 [0.3-1.0],Southeast Asia,0.6
Timor-Leste,Male,0.3 [0.1-0.6],Southeast Asia,0.3
Timor-Leste,Female,0.9 [0.3-1.7],Southeast Asia,0.9
Togo,Both sexes,2.1 [1.2-3.3],West Africa,2.1
Togo,Male,0.7 [0.3-1.5],West Africa,0.7
Togo,Female,3.3 [1.7-5.5],West Africa,3.3
Tonga,Both sexes,28.0 [22.1-34.1],Oceania,28.0
Tonga,Male,20.0 [12.9-28.5],Oceania,20.0
Tonga,Female,35.4 [26.7-44.6],Oceania,35.4
Trinidad and Tobago,Both sexes,6.1 [3.9-9.0],Caribbean,6.1
Trinidad and Tobago,Male,2.8 [1.2-5.5],Caribbean,2.8
Trinidad and Tobago,Female,9.2 [5.4-14.4],Caribbean,9.2
Tunisia,Both sexes,12.0 [9.0-15.4],North Africa,12.0
Tunisia,Male,5.9 [3.3-9.3],North Africa,5.9
Tunisia,Female,17.9 [12.7-23.6],North Africa,17.9
Turkey,Both sexes,14.2 [11.6-17.1],Middle East,14.2
Turkey,Male,7.8 [5.3-10.9],Middle East,7.8
Turkey,Female,20.2 [15.8-25.0],Middle East,20.2
Turkmenistan,Both sexes,7.6 [4.8-11.0],Central Asia,7.6
Turkmenistan,Male,5.5 [2.6-10.0],Central Asia,5.5
Turkmenistan,Female,9.3 [5.3-14.5],Central Asia,9.3
Tuvalu,Both sexes,27.8 [21.9-33.9],Oceania,27.8
Tuvalu,Male,21.1 [13.7-29.8],Oceania,21.1
Tuvalu,Female,34.6 [25.8-44.1],Oceania,34.6
Uganda,Both sexes,1.2 [0.6-2.0],East Africa,1.2
Uganda,Male,0.3 [0.1-0.8],East Africa,0.3
Uganda,Female,2.0 [1.0-3.5],East Africa,2.0
Ukraine,Both sexes,15.8 [11.4-20.7],Eastern Europe,15.8
Ukraine,Male,10.2 [5.6-16.1],Eastern Europe,10.2
Ukraine,Female,20.1 [13.5-27.7],Eastern Europe,20.1
United Arab Emirates,Both sexes,17.4 [13.7-21.9],Middle East,17.4
United Arab Emirates,Male,12.8 [8.3-18.3],Middle East,12.8
United Arab Emirates,Female,28.0 [21.7-34.9],Middle East,28.0
United Kingdom of Great Britain and Northern Ireland,Both sexes,12.9 [11.3-14.6],Western Europe,12.9
United Kingdom of Great Britain and Northern Ireland,Male,11.3 [9.0-13.6],Western Europe,11.3
United Kingdom of Great Britain and Northern Ireland,Female,14.5 [12.1-17.1],Western Europe,14.5
United Republic of Tanzania,Both sexes,1.9 [1.1-2.9],East Africa,1.9
United Republic of Tanzania,Male,0.7 [0.3-1.5],East Africa,0.7
United Republic of Tanzania,Female,3.0 [1.6-4.9],East Africa,3.0
United States of America,Both sexes,17.0 [14.7-19.3],North America,17.0
United States of America,Male,15.3 [12.2-18.8],North America,15.3
United States of America,Female,18.5 [15.4-21.7],North America,18.5
Uruguay,Both sexes,15.3 [11.4-19.6],South America,15.3
Uruguay,Male,11.6 [7.0-17.2],South America,11.6
Uruguay,Female,18.6 [12.8-25.2],South America,18.6
Uzbekistan,Both sexes,6.8 [4.4-9.7],Central Asia,6.8
Uzbekistan,Male,4.9 [2.3-8.7],Central Asia,4.9
Uzbekistan,Female,8.3 [4.7-13.0],Central Asia,8.3
Vanuatu,Both sexes,9.5 [6.1-13.7],Oceania,9.5
Vanuatu,Male,6.4 [2.7-11.8],Oceania,6.4
Vanuatu,Female,13.0 [7.5-19.8],Oceania,13.0
Venezuela (Bolivarian Republic of),Both sexes,14.1 [10.6-18.1],South America,14.1
Venezuela (Bolivarian Republic of),Male,10.1 [6.2-15.3],South America,10.1
Venezuela (Bolivarian Republic of),Female,18.0 [12.4-24.1],South America,18.0
Viet Nam,Both sexes,0.3 [0.1-0.5],Southeast Asia,0.3
Viet Nam,Male,0.1 [0.0-0.3],Southeast Asia,0.1
Viet Nam,Female,0.4 [0.2-0.7],Southeast Asia,0.4
Yemen,Both sexes,5.1 [3.2-7.6],Middle East,5.1
Yemen,Male,2.4 [1.0-4.6],Middle East,2.4
Yemen,Female,7.2 [4.1-11.4],Middle East,7.2
Zambia,Both sexes,2.9 [1.8-4.4],Southern Africa,2.9
Zambia,Male,1.0 [0.4-2.2],Southern Africa,1.0
Zambia,Female,4.6 [2.6-7.3],Southern Africa,4.6
Zimbabwe,Both sexes,6.4 [4.3-9.0],Southern Africa,6.4
Zimbabwe,Male,1.0 [0.4-2.1],Southern Africa,1.0
Zimbabwe,Female,11.4 [7.4-16.5],Southern Africa,11.4
