Country,Sex,Obesity (%),Region,BMI
Russian Federation,Both sexes,16.3 [13.9-19.0],Eastern Europe,16.3
Russian Federation,Male,7.9 [5.8-10.4],Eastern Europe,7.9
Russian Federation,Female,22.6 [18.6-26.9],Eastern Europe,22.6
Rwanda,Both sexes,0.9 [0.4-1.7],East Africa,0.9
Rwanda,Male,0.2 [0.1-0.6],East Africa,0.2
Rwanda,Female,1.5 [0.7-3.0],East Africa,1.5
Saint Kitts and Nevis,Both sexes,9.1 [6.1-12.7],Caribbean,9.1
Saint Kitts and Nevis,Male,4.4 [2.1-8.0],Caribbean,4.4
Saint Kitts and Nevis,Female,13.7 [8.5-20.1],Caribbean,13.7
Saint Lucia,Both sexes,7.6 [5.2-10.6],Caribbean,7.6
Saint Lucia,Male,3.3 [1.6-5.9],Caribbean,3.3
Saint Lucia,Female,11.4 [7.1-16.5],Caribbean,11.4
Saint Vincent and the Grenadines,Both sexes,8.4 [5.5-12.0],Caribbean,8.4
Saint Vincent and the Grenadines,Male,3.8 [1.7-7.0],Caribbean,3.8
Saint Vincent and the Grenadines,Female,12.5 [7.4-18.8],Caribbean,12.5
Samoa,Both sexes,26.4 [21.1-32.1],Oceania,26.4
Samoa,Male,18.1 [11.8-25.7],Oceania,18.1
Samoa,Female,34.5 [26.5-43.2],Oceania,34.5
San Marino,Both sexes,No data,Southern Europe,0
San Marino,Male,No data,Southern Europe,0
San Marino,Female,No data,Southern Europe,0
Sao Tome and Principe,Both sexes,2.5 [1.4-4.0],Central Africa,2.5
Sao Tome and Principe,Male,1.0 [0.4-2.0],Central Africa,1.0
Sao Tome and Principe,Female,4.0 [2.1-6.7],Central Africa,4.0
Saudi Arabia,Both sexes,17.1 [14.1-20.5],Middle East,17.1
Saudi Arabia,Male,11.4 [8.0-15.5],Middle East,11.4
Saudi Arabia,Female,24.8 [19.6-30.2],Middle East,24.8
Senegal,Both sexes,2.4 [1.4-3.7],West Africa,2.4
Senegal,Male,0.8 [0.3-1.8],West Africa,0.8
Senegal,Female,3.9 [2.2-6.3],West Africa,3.9
Serbia,Both sexes,10.8 [8.1-13.9],Balkans,10.8
Serbia,Male,8.1 [5.1-12.1],Balkans,8.1
Serbia,Female,13.2 [8.9-18.2],Balkans,13.2
Seychelles,Both sexes,5.4 [3.5-7.8],Southern Africa,5.4
Seychelles,Male,2.1 [1.0-4.1],Southern Africa,2.1
Seychelles,Female,8.5 [5.2-12.9],Southern Africa,8.5
Sierra Leone,Both sexes,2.2 [1.2-3.5],West Africa,2.2
Sierra Leone,Male,0.7 [0.2-1.5],West Africa,0.7
Sierra Leone,Female,3.6 [1.9-6.2],West Africa,3.6
Singapore,Both sexes,3.4 [2.3-4.8],Southeast Asia,3.4
Singapore,Male,2.1 [1.1-3.5],Southeast Asia,2.1
Singapore,Female,4.7 [2.9-7.1],Southeast Asia,4.7
Slovakia,Both sexes,11.3 [8.3-14.7],Eastern Europe,11.3
Slovakia,Male,9.1 [5.6-13.8],Eastern Europe,9.1
Slovakia,Female,13.1 [8.7-18.3],Eastern Europe,13.1
Slovenia,Both sexes,11.2 [7.7-15.2],Balkans,11.2
Slovenia,Male,8.2 [4.3-13.5],Balkans,8.2
Slovenia,Female,13.7 [8.4-20.2],Balkans,13.7
Solomon Islands,Both sexes,7.5 [4.4-11.4],Oceania,7.5
Solomon Islands,Male,4.8 [1.9-9.5],Oceania,4.8
Solomon Islands,Female,10.5 [5.4-17.2],Oceania,10.5
Somalia,Both sexes,2.0 [1.1-3.5],East Africa,2.0
Somalia,Male,0.7 [0.2-1.7],East Africa,0.7
Somalia,Female,3.2 [1.5-6.0],East Africa,3.2
South Africa,Both sexes,12.9 [9.9-16.1],Southern Africa,12.9
South Africa,Male,3.5 [2.0-5.7],Southern Africa,3.5
South Africa,Female,21.4 [16.0-27.5],Southern Africa,21.4
South Sudan,Both sexes,No data,East Africa,0
South Sudan,Male,No data,East Africa,0
South Sudan,Female,No data,East Africa,0
Spain,Both sexes,13.2 [11.0-15.6],Southern Europe,13.2
Spain,Male,11.2 [8.4-14.3],Southern Europe,11.2
Spain,Female,14.9 [11.6-18.6],Southern Europe,14.9
Sri Lanka,Both sexes,0.9 [0.5-1.6],South Asia,0.9
Sri Lanka,Male,0.4 [0.1-0.7],South Asia,0.4
Sri Lanka,Female,1.5 [0.7-2.8],South Asia,1.5
Sudan,Both sexes,No data,North Africa,0
Sudan,Male,No data,North Africa,0
Sudan,Female,No data,North Africa,0
Sudan (former),Both sexes,1.8 [0.9-3.1],North Africa,1.8
Sudan (former),Male,1.0 [0.4-2.2] 0.6 [0.2-1.5],North Africa,1.0
Sudan (former),Female,2.8 [1.3-5.0] 3.1 [1.4-5.6],North Africa,2.8
Suriname,Both sexes,13.0 [9.3-17.1],South America,13.0
Suriname,Male,6.7 [3.5-11.1],South America,6.7
Suriname,Female,19.2 [12.9-26.2],South America,19.2
Sweden,Both sexes,10.1 [8.3-12.0],Northern Europe,10.1
Sweden,Male,9.6 [7.4-12.2],Northern Europe,9.6
Sweden,Female,10.5 [7.8-13.5],Northern Europe,10.5
Switzerland,Both sexes,7.4 [5.5-9.6],Western Europe,7.4
Switzerland,Male,7.4 [4.9-10.5],Western Europe,7.4
Switzerland,Female,7.4 [4.9-10.6],Western Europe,7.4
Syrian Arab Republic,Both sexes,11.8 [8.3-15.9],Middle East,11.8
Syrian Arab Republic,Male,6.5 [3.4-10.7],Middle East,6.5
Syrian Arab Republic,Female,17.3 [11.4-24.3],Middle East,17.3
Tajikistan,Both sexes,5.3 [3.2-8.2],Central Asia,5.3
Tajikistan,Male,3.8 [1.6-7.2],Central Asia,3.8
Tajikistan,Female,6.7 [3.4-11.2],Central Asia,6.7
Thailand,Both sexes,1.6 [1.0-2.5],Southeast Asia,1.6
Thailand,Male,0.7 [0.3-1.3],Southeast Asia,0.7
Thailand,Female,2.5 [1.3-4.0],Southeast Asia,2.5
Timor-Leste,Both sexes,0.5 [0.2-0.9],Southeast Asia,0.5
Timor-Leste,Male,0.2 [0.1-0.5],Southeast Asia,0.2
Timor-Leste,Female,0.7 [0.3-1.5],Southeast Asia,0.7
Togo,Both sexes,1.9 [1.0-3.0],West Africa,1.9
Togo,Male,0.6 [0.2-1.4],West Africa,0.6
Togo,Female,3.0 [1.5-5.1],West Africa,3.0
Tonga,Both sexes,26.5 [20.6-32.7],Oceania,26.5
Tonga,Male,18.7 [11.7-27.4],Oceania,18.7
Tonga,Female,33.8 [25.0-43.4],Oceania,33.8
Trinidad and Tobago,Both sexes,5.7 [3.5-8.5],Caribbean,5.7
Trinidad and Tobago,Male,2.6 [1.1-5.2],Caribbean,2.6
Trinidad and Tobago,Female,8.6 [4.8-13.7],Caribbean,8.6
Tunisia,Both sexes,11.1 [8.2-14.6],North Africa,11.1
Tunisia,Male,5.3 [2.9-8.7],North Africa,5.3
Tunisia,Female,16.8 [11.7-22.8],North Africa,16.8
Turkey,Both sexes,13.0 [10.3-15.9],Middle East,13.0
Turkey,Male,6.8 [4.5-9.9],Middle East,6.8
Turkey,Female,18.6 [14.1-23.8],Middle East,18.6
Turkmenistan,Both sexes,7.2 [4.5-10.6],Central Asia,7.2
Turkmenistan,Male,5.2 [2.3-9.5],Central Asia,5.2
Turkmenistan,Female,8.9 [4.9-14.1],Central Asia,8.9
Tuvalu,Both sexes,25.9 [20.0-32.1],Oceania,25.9
Tuvalu,Male,19.4 [12.1-28.0],Oceania,19.4
Tuvalu,Female,32.7 [23.8-42.3],Oceania,32.7
Uganda,Both sexes,1.1 [0.5-1.8],East Africa,1.1
Uganda,Male,0.3 [0.1-0.7],East Africa,0.3
Uganda,Female,1.8 [0.8-3.3],East Africa,1.8
Ukraine,Both sexes,15.2 [10.8-20.2],Eastern Europe,15.2
Ukraine,Male,9.5 [5.0-15.3],Eastern Europe,9.5
Ukraine,Female,19.5 [12.8-27.3],Eastern Europe,19.5
United Arab Emirates,Both sexes,16.8 [13.1-21.3],Middle East,16.8
United Arab Emirates,Male,12.2 [7.7-17.7],Middle East,12.2
United Arab Emirates,Female,27.4 [20.9-34.6],Middle East,27.4
United Kingdom of Great Britain and Northern Ireland,Both sexes,12.3 [10.5-14.1],Western Europe,12.3
United Kingdom of Great Britain and Northern Ireland,Male,10.6 [8.3-13.0],Western Europe,10.6
United Kingdom of Great Britain and Northern Ireland,Female,13.8 [11.3-16.5],Western Europe,13.8
United Republic of Tanzania,Both sexes,1.7 [1.0-2.7],East Africa,1.7
United Republic of Tanzania,Male,0.6 [0.2-1.4],East Africa,0.6
United Republic of Tanzania,Female,2.7 [1.4-4.5],East Africa,2.7
United States of America,Both sexes,16.0 [13.7-18.3],North America,16.0
United States of America,Male,14.3 [11.3-17.8],North America,14.3
United States of America,Female,17.4 [14.3-20.6],North America,17.4
Uruguay,Both sexes,14.6 [10.7-18.8],South America,14.6
Uruguay,Male,10.9 [6.4-16.5],South America,10.9
Uruguay,Female,17.9 [12.0-24.6],South America,17.9
Uzbekistan,Both sexes,6.4 [4.0-9.3],Central Asia,6.4
Uzbekistan,Male,4.6 [2.1-8.3],Central Asia,4.6
Uzbekistan,Female,7.8 [4.3-12.6],Central Asia,7.8
Vanuatu,Both sexes,8.7 [5.4-12.9],Oceania,8.7
Vanuatu,Male,5.8 [2.3-11.0],Oceania,5.8
Vanuatu,Female,12.0 [6.7-18.9],Oceania,12.0
Venezuela (Bolivarian Republic of),Both sexes,13.3 [9.8-17.3],South America,13.3
Venezuela (Bolivarian Republic of),Male,9.4 [5.6-14.5],South America,9.4
Venezuela (Bolivarian Republic of),Female,17.2 [11.6-23.4],South America,17.2
Viet Nam,Both sexes,0.2 [0.1-0.4],Southeast Asia,0.2
Viet Nam,Male,0.1 [0.0-0.2],Southeast Asia,0.1
Viet Nam,Female,0.4 [0.2-0.7],Southeast Asia,0.4
Yemen,Both sexes,4.6 [2.8-7.1],Middle East,4.6
Yemen,Male,2.1 [0.9-4.2],Middle East,2.1
Yemen,Female,6.5 [3.5-10.9],Middle East,6.5
Zambia,Both sexes,2.7 [1.6-4.1],Southern Africa,2.7
Zambia,Male,0.9 [0.3-2.1],Southern Africa,0.9
Zambia,Female,4.3 [2.4-7.0],Southern Africa,4.3
Zimbabwe,Both sexes,5.8 [3.8-8.5],Southern Africa,5.8
Zimbabwe,Male,0.9 [0.3-1.9],Southern Africa,0.9
Zimbabwe,Female,10.5 [6.5-15.7],Southern Africa,10.5
