,Country,Sex,Year,Obesity (%),Region,BMI
13458,Malta,Both sexes,2009,26.4 [21.7-31.3],Southern Europe,26.4
13459,Malta,Male,2009,25.7 [19.3-32.7],Southern Europe,25.7
13460,Malta,Female,2009,27.1 [20.3-34.1],Southern Europe,27.1
13461,Malta,Both sexes,2010,26.8 [21.9-31.8],Southern Europe,26.8
13462,Malta,Male,2010,26.2 [19.6-33.3],Southern Europe,26.2
13463,Malta,Female,2010,27.3 [20.4-34.4],Southern Europe,27.3
13464,Malta,Both sexes,2011,27.1 [22.2-32.2],Southern Europe,27.1
13465,Malta,Male,2011,26.7 [19.9-34.0],Southern Europe,26.7
13466,Malta,Female,2011,27.5 [20.4-34.8],Southern Europe,27.5
13467,Malta,Both sexes,2012,27.5 [22.6-32.7],Southern Europe,27.5
13468,Malta,Male,2012,27.1 [20.3-34.5],Southern Europe,27.1
13469,Malta,Female,2012,27.7 [20.6-35.2],Southern Europe,27.7
13470,Malta,Both sexes,2013,27.8 [22.8-33.2],Southern Europe,27.8
13471,Malta,Male,2013,27.6 [20.6-35.2],Southern Europe,27.6
13472,Malta,Female,2013,27.9 [20.6-35.6],Southern Europe,27.9
13473,Malta,Both sexes,2014,28.2 [22.9-33.7],Southern Europe,28.2
13474,Malta,Male,2014,28.1 [20.9-36.0],Southern Europe,28.1
13475,Malta,Female,2014,28.1 [20.6-36.0],Southern Europe,28.1
13476,Malta,Both sexes,2015,28.5 [23.1-34.2],Southern Europe,28.5
13477,Malta,Male,2015,28.6 [21.1-36.7],Southern Europe,28.6
13478,Malta,Female,2015,28.3 [20.7-36.5],Southern Europe,28.3
13479,Malta,Both sexes,2016,28.9 [23.3-34.7],Southern Europe,28.9
13480,Malta,Male,2016,29.2 [21.3-37.5],Southern Europe,29.2
13481,Malta,Female,2016,28.5 [20.6-36.9],Southern Europe,28.5
17262,Portugal,Both sexes,1975,5.4 [3.2-8.3],Southern Europe,5.4
17263,Portugal,Male,1975,3.8 [1.7-6.9],Southern Europe,3.8
17264,Portugal,Female,1975,6.8 [3.4-11.5],Southern Europe,6.8
17265,Portugal,Both sexes,1976,5.6 [3.4-8.5],Southern Europe,5.6
17266,Portugal,Male,1976,3.9 [1.9-7.0],Southern Europe,3.9
17267,Portugal,Female,1976,7.0 [3.6-11.7],Southern Europe,7.0
17268,Portugal,Both sexes,1977,5.8 [3.7-8.6],Southern Europe,5.8
17269,Portugal,Male,1977,4.1 [2.0-7.2],Southern Europe,4.1
17270,Portugal,Female,1977,7.2 [3.9-11.8],Southern Europe,7.2
17271,Portugal,Both sexes,1978,6.1 [3.9-8.8],Southern Europe,6.1
17272,Portugal,Male,1978,4.4 [2.2-7.4],Southern Europe,4.4
17273,Portugal,Female,1978,7.5 [4.2-12.0],Southern Europe,7.5
17274,Portugal,Both sexes,1979,6.3 [4.1-9.0],Southern Europe,6.3
17275,Portugal,Male,1979,4.6 [2.4-7.6],Southern Europe,4.6
17276,Portugal,Female,1979,7.8 [4.4-12.2],Southern Europe,7.8
17277,Portugal,Both sexes,1980,6.6 [4.4-9.2],Southern Europe,6.6
17278,Portugal,Male,1980,4.8 [2.6-7.8],Southern Europe,4.8
17279,Portugal,Female,1980,8.0 [4.7-12.4],Southern Europe,8.0
17280,Portugal,Both sexes,1981,6.8 [4.6-9.4],Southern Europe,6.8
17281,Portugal,Male,1981,5.0 [2.8-8.0],Southern Europe,5.0
17282,Portugal,Female,1981,8.3 [4.9-12.6],Southern Europe,8.3
17283,Portugal,Both sexes,1982,7.1 [4.9-9.6],Southern Europe,7.1
17284,Portugal,Male,1982,5.3 [3.1-8.2],Southern Europe,5.3
17285,Portugal,Female,1982,8.6 [5.2-12.9],Southern Europe,8.6
17286,Portugal,Both sexes,1983,7.4 [5.2-10.0],Southern Europe,7.4
17287,Portugal,Male,1983,5.6 [3.3-8.5],Southern Europe,5.6
17288,Portugal,Female,1983,8.9 [5.5-13.2],Southern Europe,8.9
17289,Portugal,Both sexes,1984,7.7 [5.5-10.2],Southern Europe,7.7
17290,Portugal,Male,1984,5.8 [3.6-8.7],Southern Europe,5.8
17291,Portugal,Female,1984,9.2 [5.8-13.4],Southern Europe,9.2
17292,Portugal,Both sexes,1985,8.0 [5.8-10.5],Southern Europe,8.0
17293,Portugal,Male,1985,6.1 [3.8-9.1],Southern Europe,6.1
17294,Portugal,Female,1985,9.5 [6.1-13.7],Southern Europe,9.5
17295,Portugal,Both sexes,1986,8.3 [6.0-10.9],Southern Europe,8.3
17296,Portugal,Male,1986,6.4 [4.1-9.4],Southern Europe,6.4
17297,Portugal,Female,1986,9.8 [6.4-14.0],Southern Europe,9.8
17298,Portugal,Both sexes,1987,8.6 [6.4-11.2],Southern Europe,8.6
17299,Portugal,Male,1987,6.7 [4.4-9.7],Southern Europe,6.7
17300,Portugal,Female,1987,10.2 [6.7-14.4],Southern Europe,10.2
17301,Portugal,Both sexes,1988,8.9 [6.7-11.5],Southern Europe,8.9
17302,Portugal,Male,1988,7.1 [4.6-10.1],Southern Europe,7.1
17303,Portugal,Female,1988,10.5 [7.0-14.7],Southern Europe,10.5
17304,Portugal,Both sexes,1989,9.3 [7.0-11.8],Southern Europe,9.3
17305,Portugal,Male,1989,7.4 [4.9-10.5],Southern Europe,7.4
17306,Portugal,Female,1989,10.9 [7.4-15.0],Southern Europe,10.9
17307,Portugal,Both sexes,1990,9.6 [7.3-12.2],Southern Europe,9.6
17308,Portugal,Male,1990,7.8 [5.2-10.8],Southern Europe,7.8
17309,Portugal,Female,1990,11.2 [7.6-15.4],Southern Europe,11.2
17310,Portugal,Both sexes,1991,10.0 [7.6-12.6],Southern Europe,10.0
17311,Portugal,Male,1991,8.1 [5.5-11.2],Southern Europe,8.1
17312,Portugal,Female,1991,11.6 [8.0-15.8],Southern Europe,11.6
17313,Portugal,Both sexes,1992,10.4 [8.0-13.0],Southern Europe,10.4
17314,Portugal,Male,1992,8.5 [5.8-11.7],Southern Europe,8.5
17315,Portugal,Female,1992,12.0 [8.3-16.2],Southern Europe,12.0
17316,Portugal,Both sexes,1993,10.8 [8.4-13.4],Southern Europe,10.8
17317,Portugal,Male,1993,8.9 [6.2-12.1],Southern Europe,8.9
17318,Portugal,Female,1993,12.3 [8.7-16.6],Southern Europe,12.3
17319,Portugal,Both sexes,1994,11.2 [8.7-13.8],Southern Europe,11.2
17320,Portugal,Male,1994,9.3 [6.5-12.6],Southern Europe,9.3
17321,Portugal,Female,1994,12.7 [9.0-17.0],Southern Europe,12.7
17322,Portugal,Both sexes,1995,11.6 [9.1-14.2],Southern Europe,11.6
17323,Portugal,Male,1995,9.7 [6.9-13.0],Southern Europe,9.7
17324,Portugal,Female,1995,13.1 [9.4-17.4],Southern Europe,13.1
17325,Portugal,Both sexes,1996,12.0 [9.5-14.6],Southern Europe,12.0
17326,Portugal,Male,1996,10.2 [7.2-13.5],Southern Europe,10.2
17327,Portugal,Female,1996,13.5 [9.7-17.9],Southern Europe,13.5
17328,Portugal,Both sexes,1997,12.4 [9.9-15.0],Southern Europe,12.4
17329,Portugal,Male,1997,10.6 [7.6-14.0],Southern Europe,10.6
17330,Portugal,Female,1997,13.9 [10.1-18.3],Southern Europe,13.9
17331,Portugal,Both sexes,1998,12.8 [10.3-15.5],Southern Europe,12.8
17332,Portugal,Male,1998,11.1 [8.0-14.5],Southern Europe,11.1
17333,Portugal,Female,1998,14.3 [10.5-18.7],Southern Europe,14.3
17334,Portugal,Both sexes,1999,13.3 [10.7-16.0],Southern Europe,13.3
17335,Portugal,Male,1999,11.5 [8.4-15.0],Southern Europe,11.5
17336,Portugal,Female,1999,14.7 [10.9-19.1],Southern Europe,14.7
17337,Portugal,Both sexes,2000,13.7 [11.2-16.5],Southern Europe,13.7
17338,Portugal,Male,2000,12.0 [8.8-15.5],Southern Europe,12.0
17339,Portugal,Female,2000,15.1 [11.3-19.5],Southern Europe,15.1
17340,Portugal,Both sexes,2001,14.1 [11.5-16.9],Southern Europe,14.1
17341,Portugal,Male,2001,12.5 [9.2-16.0],Southern Europe,12.5
17342,Portugal,Female,2001,15.6 [11.7-19.9],Southern Europe,15.6
17343,Portugal,Both sexes,2002,14.6 [12.0-17.4],Southern Europe,14.6
17344,Portugal,Male,2002,13.0 [9.7-16.5],Southern Europe,13.0
17345,Portugal,Female,2002,16.0 [12.1-20.4],Southern Europe,16.0
17346,Portugal,Both sexes,2003,15.0 [12.4-17.8],Southern Europe,15.0
17347,Portugal,Male,2003,13.4 [10.1-17.1],Southern Europe,13.4
17348,Portugal,Female,2003,16.4 [12.5-20.8],Southern Europe,16.4
17349,Portugal,Both sexes,2004,15.4 [12.8-18.3],Southern Europe,15.4
17350,Portugal,Male,2004,13.9 [10.6-17.6],Southern Europe,13.9
17351,Portugal,Female,2004,16.7 [12.8-21.1],Southern Europe,16.7
17352,Portugal,Both sexes,2005,15.9 [13.2-18.8],Southern Europe,15.9
17353,Portugal,Male,2005,14.4 [11.0-18.2],Southern Europe,14.4
17354,Portugal,Female,2005,17.1 [13.2-21.5],Southern Europe,17.1
17355,Portugal,Both sexes,2006,16.3 [13.6-19.3],Southern Europe,16.3
17356,Portugal,Male,2006,14.9 [11.4-18.8],Southern Europe,14.9
17357,Portugal,Female,2006,17.5 [13.5-22.0],Southern Europe,17.5
17358,Portugal,Both sexes,2007,16.8 [14.0-19.8],Southern Europe,16.8
17359,Portugal,Male,2007,15.4 [11.8-19.4],Southern Europe,15.4
17360,Portugal,Female,2007,17.9 [13.8-22.4],Southern Europe,17.9
17361,Portugal,Both sexes,2008,17.2 [14.3-20.3],Southern Europe,17.2
17362,Portugal,Male,2008,16.0 [12.2-20.0],Southern Europe,16.0
17363,Portugal,Female,2008,18.3 [14.1-22.9],Southern Europe,18.3
17364,Portugal,Both sexes,2009,17.7 [14.7-20.8],Southern Europe,17.7
17365,Portugal,Male,2009,16.5 [12.6-20.7],Southern Europe,16.5
17366,Portugal,Female,2009,18.7 [14.3-23.4],Southern Europe,18.7
17367,Portugal,Both sexes,2010,18.1 [15.1-21.3],Southern Europe,18.1
17368,Portugal,Male,2010,17.0 [13.0-21.4],Southern Europe,17.0
17369,Portugal,Female,2010,19.0 [14.6-23.9],Southern Europe,19.0
17370,Portugal,Both sexes,2011,18.6 [15.4-21.9],Southern Europe,18.6
17371,Portugal,Male,2011,17.5 [13.3-22.2],Southern Europe,17.5
17372,Portugal,Female,2011,19.4 [14.8-24.4],Southern Europe,19.4
17373,Portugal,Both sexes,2012,19.0 [15.7-22.5],Southern Europe,19.0
17374,Portugal,Male,2012,18.1 [13.6-22.9],Southern Europe,18.1
17375,Portugal,Female,2012,19.8 [15.0-24.9],Southern Europe,19.8
17376,Portugal,Both sexes,2013,19.5 [16.0-23.1],Southern Europe,19.5
17377,Portugal,Male,2013,18.6 [13.9-23.7],Southern Europe,18.6
17378,Portugal,Female,2013,20.1 [15.2-25.5],Southern Europe,20.1
17379,Portugal,Both sexes,2014,19.9 [16.4-23.7],Southern Europe,19.9
17380,Portugal,Male,2014,19.2 [14.2-24.6],Southern Europe,19.2
17381,Portugal,Female,2014,20.5 [15.3-26.1],Southern Europe,20.5
17382,Portugal,Both sexes,2015,20.4 [16.6-24.4],Southern Europe,20.4
17383,Portugal,Male,2015,19.8 [14.4-25.4],Southern Europe,19.8
17384,Portugal,Female,2015,20.9 [15.4-26.7],Southern Europe,20.9
17385,Portugal,Both sexes,2016,20.8 [16.9-25.1],Southern Europe,20.8
17386,Portugal,Male,2016,20.3 [14.6-26.4],Southern Europe,20.3
17387,Portugal,Female,2016,21.2 [15.6-27.4],Southern Europe,21.2
18774,San Marino,Both sexes,1975,No data,Southern Europe,0.0
18775,San Marino,Male,1975,No data,Southern Europe,0.0
18776,San Marino,Female,1975,No data,Southern Europe,0.0
18777,San Marino,Both sexes,1976,No data,Southern Europe,0.0
18778,San Marino,Male,1976,No data,Southern Europe,0.0
18779,San Marino,Female,1976,No data,Southern Europe,0.0
18780,San Marino,Both sexes,1977,No data,Southern Europe,0.0
18781,San Marino,Male,1977,No data,Southern Europe,0.0
18782,San Marino,Female,1977,No data,Southern Europe,0.0
18783,San Marino,Both sexes,1978,No data,Southern Europe,0.0
18784,San Marino,Male,1978,No data,Southern Europe,0.0
18785,San Marino,Female,1978,No data,Southern Europe,0.0
18786,San Marino,Both sexes,1979,No data,Southern Europe,0.0
18787,San Marino,Male,1979,No data,Southern Europe,0.0
18788,San Marino,Female,1979,No data,Southern Europe,0.0
18789,San Marino,Both sexes,1980,No data,Southern Europe,0.0
18790,San Marino,Male,1980,No data,Southern Europe,0.0
18791,San Marino,Female,1980,No data,Southern Europe,0.0
18792,San Marino,Both sexes,1981,No data,Southern Europe,0.0
18793,San Marino,Male,1981,No data,Southern Europe,0.0
18794,San Marino,Female,1981,No data,Southern Europe,0.0
18795,San Marino,Both sexes,1982,No data,Southern Europe,0.0
18796,San Marino,Male,1982,No data,Southern Europe,0.0
18797,San Marino,Female,1982,No data,Southern Europe,0.0
18798,San Marino,Both sexes,1983,No data,Southern Europe,0.0
18799,San Marino,Male,1983,No data,Southern Europe,0.0
18800,San Marino,Female,1983,No data,Southern Europe,0.0
18801,San Marino,Both sexes,1984,No data,Southern Europe,0.0
18802,San Marino,Male,1984,No data,Southern Europe,0.0
18803,San Marino,Female,1984,No data,Southern Europe,0.0
18804,San Marino,Both sexes,1985,No data,Southern Europe,0.0
18805,San Marino,Male,1985,No data,Southern Europe,0.0
18806,San Marino,Female,1985,No data,Southern Europe,0.0
18807,San Marino,Both sexes,1986,No data,Southern Europe,0.0
18808,San Marino,Male,1986,No data,Southern Europe,0.0
18809,San Marino,Female,1986,No data,Southern Europe,0.0
18810,San Marino,Both sexes,1987,No data,Southern Europe,0.0
18811,San Marino,Male,1987,No data,Southern Europe,0.0
18812,San Marino,Female,1987,No data,Southern Europe,0.0
18813,San Marino,Both sexes,1988,No data,Southern Europe,0.0
18814,San Marino,Male,1988,No data,Southern Europe,0.0
18815,San Marino,Female,1988,No data,Southern Europe,0.0
18816,San Marino,Both sexes,1989,No data,Southern Europe,0.0
18817,San Marino,Male,1989,No data,Southern Europe,0.0
18818,San Marino,Female,1989,No data,Southern Europe,0.0
18819,San Marino,Both sexes,1990,No data,Southern Europe,0.0
18820,San Marino,Male,1990,No data,Southern Europe,0.0
18821,San Marino,Female,1990,No data,Southern Europe,0.0
18822,San Marino,Both sexes,1991,No data,Southern Europe,0.0
18823,San Marino,Male,1991,No data,Southern Europe,0.0
18824,San Marino,Female,1991,No data,Southern Europe,0.0
18825,San Marino,Both sexes,1992,No data,Southern Europe,0.0
18826,San Marino,Male,1992,No data,Southern Europe,0.0
18827,San Marino,Female,1992,No data,Southern Europe,0.0
18828,San Marino,Both sexes,1993,No data,Southern Europe,0.0
18829,San Marino,Male,1993,No data,Southern Europe,0.0
18830,San Marino,Female,1993,No data,Southern Europe,0.0
18831,San Marino,Both sexes,1994,No data,Southern Europe,0.0
18832,San Marino,Male,1994,No data,Southern Europe,0.0
18833,San Marino,Female,1994,No data,Southern Europe,0.0
18834,San Marino,Both sexes,1995,No data,Southern Europe,0.0
18835,San Marino,Male,1995,No data,Southern Europe,0.0
18836,San Marino,Female,1995,No data,Southern Europe,0.0
18837,San Marino,Both sexes,1996,No data,Southern Europe,0.0
18838,San Marino,Male,1996,No data,Southern Europe,0.0
18839,San Marino,Female,1996,No data,Southern Europe,0.0
18840,San Marino,Both sexes,1997,No data,Southern Europe,0.0
18841,San Marino,Male,1997,No data,Southern Europe,0.0
18842,San Marino,Female,1997,No data,Southern Europe,0.0
18843,San Marino,Both sexes,1998,No data,Southern Europe,0.0
18844,San Marino,Male,1998,No data,Southern Europe,0.0
18845,San Marino,Female,1998,No data,Southern Europe,0.0
18846,San Marino,Both sexes,1999,No data,Southern Europe,0.0
18847,San Marino,Male,1999,No data,Southern Europe,0.0
18848,San Marino,Female,1999,No data,Southern Europe,0.0
18849,San Marino,Both sexes,2000,No data,Southern Europe,0.0
18850,San Marino,Male,2000,No data,Southern Europe,0.0
18851,San Marino,Female,2000,No data,Southern Europe,0.0
18852,San Marino,Both sexes,2001,No data,Southern Europe,0.0
18853,San Marino,Male,2001,No data,Southern Europe,0.0
18854,San Marino,Female,2001,No data,Southern Europe,0.0
18855,San Marino,Both sexes,2002,No data,Southern Europe,0.0
18856,San Marino,Male,2002,No data,Southern Europe,0.0
18857,San Marino,Female,2002,No data,Southern Europe,0.0
18858,San Marino,Both sexes,2003,No data,Southern Europe,0.0
18859,San Marino,Male,2003,No data,Southern Europe,0.0
18860,San Marino,Female,2003,No data,Southern Europe,0.0
18861,San Marino,Both sexes,2004,No data,Southern Europe,0.0
18862,San Marino,Male,2004,No data,Southern Europe,0.0
18863,San Marino,Female,2004,No data,Southern Europe,0.0
18864,San Marino,Both sexes,2005,No data,Southern Europe,0.0
18865,San Marino,Male,2005,No data,Southern Europe,0.0
18866,San Marino,Female,2005,No data,Southern Europe,0.0
18867,San Marino,Both sexes,2006,No data,Southern Europe,0.0
18868,San Marino,Male,2006,No data,Southern Europe,0.0
18869,San Marino,Female,2006,No data,Southern Europe,0.0
18870,San Marino,Both sexes,2007,No data,Southern Europe,0.0
18871,San Marino,Male,2007,No data,Southern Europe,0.0
18872,San Marino,Female,2007,No data,Southern Europe,0.0
18873,San Marino,Both sexes,2008,No data,Southern Europe,0.0
18874,San Marino,Male,2008,No data,Southern Europe,0.0
18875,San Marino,Female,2008,No data,Southern Europe,0.0
18876,San Marino,Both sexes,2009,No data,Southern Europe,0.0
18877,San Marino,Male,2009,No data,Southern Europe,0.0
18878,San Marino,Female,2009,No data,Southern Europe,0.0
18879,San Marino,Both sexes,2010,No data,Southern Europe,0.0
18880,San Marino,Male,2010,No data,Southern Europe,0.0
18881,San Marino,Female,2010,No data,Southern Europe,0.0
18882,San Marino,Both sexes,2011,No data,Southern Europe,0.0
18883,San Marino,Male,2011,No data,Southern Europe,0.0
18884,San Marino,Female,2011,No data,Southern Europe,0.0
18885,San Marino,Both sexes,2012,No data,Southern Europe,0.0
18886,San Marino,Male,2012,No data,Southern Europe,0.0
18887,San Marino,Female,2012,No data,Southern Europe,0.0
18888,San Marino,Both sexes,2013,No data,Southern Europe,0.0
18889,San Marino,Male,2013,No data,Southern Europe,0.0
18890,San Marino,Female,2013,No data,Southern Europe,0.0
18891,San Marino,Both sexes,2014,No data,Southern Europe,0.0
18892,San Marino,Male,2014,No data,Southern Europe,0.0
18893,San Marino,Female,2014,No data,Southern Europe,0.0
18894,San Marino,Both sexes,2015,No data,Southern Europe,0.0
18895,San Marino,Male,2015,No data,Southern Europe,0.0
18896,San Marino,Female,2015,No data,Southern Europe,0.0
18897,San Marino,Both sexes,2016,No data,Southern Europe,0.0
18898,San Marino,Male,2016,No data,Southern Europe,0.0
18899,San Marino,Female,2016,No data,Southern Europe,0.0
20538,Spain,Both sexes,1975,9.7 [7.0-13.1],Southern Europe,9.7
20539,Spain,Male,1975,7.5 [4.3-11.8],Southern Europe,7.5
20540,Spain,Female,1975,11.5 [7.3-16.8],Southern Europe,11.5
20541,Spain,Both sexes,1976,10.1 [7.4-13.3],Southern Europe,10.1
20542,Spain,Male,1976,7.9 [4.7-12.0],Southern Europe,7.9
20543,Spain,Female,1976,11.8 [7.8-16.9],Southern Europe,11.8
20544,Spain,Both sexes,1977,10.4 [7.8-13.6],Southern Europe,10.4
20545,Spain,Male,1977,8.2 [5.1-12.2],Southern Europe,8.2
20546,Spain,Female,1977,12.2 [8.2-17.1],Southern Europe,12.2
20547,Spain,Both sexes,1978,10.8 [8.3-13.9],Southern Europe,10.8
20548,Spain,Male,1978,8.6 [5.5-12.4],Southern Europe,8.6
20549,Spain,Female,1978,12.5 [8.7-17.3],Southern Europe,12.5
20550,Spain,Both sexes,1979,11.1 [8.7-14.1],Southern Europe,11.1
20551,Spain,Male,1979,8.9 [5.9-12.6],Southern Europe,8.9
20552,Spain,Female,1979,12.9 [9.1-17.4],Southern Europe,12.9
20553,Spain,Both sexes,1980,11.5 [9.1-14.3],Southern Europe,11.5
20554,Spain,Male,1980,9.3 [6.3-12.9],Southern Europe,9.3
20555,Spain,Female,1980,13.2 [9.6-17.6],Southern Europe,13.2
20556,Spain,Both sexes,1981,11.8 [9.5-14.6],Southern Europe,11.8
20557,Spain,Male,1981,9.7 [6.8-13.2],Southern Europe,9.7
20558,Spain,Female,1981,13.6 [10.0-17.8],Southern Europe,13.6
20559,Spain,Both sexes,1982,12.2 [9.9-14.8],Southern Europe,12.2
20560,Spain,Male,1982,10.1 [7.2-13.4],Southern Europe,10.1
20561,Spain,Female,1982,13.9 [10.4-18.0],Southern Europe,13.9
20562,Spain,Both sexes,1983,12.5 [10.3-15.1],Southern Europe,12.5
20563,Spain,Male,1983,10.4 [7.6-13.7],Southern Europe,10.4
20564,Spain,Female,1983,14.2 [10.9-18.2],Southern Europe,14.2
20565,Spain,Both sexes,1984,12.9 [10.7-15.4],Southern Europe,12.9
20566,Spain,Male,1984,10.8 [8.0-14.0],Southern Europe,10.8
20567,Spain,Female,1984,14.6 [11.3-18.4],Southern Europe,14.6
20568,Spain,Both sexes,1985,13.2 [11.0-15.6],Southern Europe,13.2
20569,Spain,Male,1985,11.2 [8.4-14.3],Southern Europe,11.2
20570,Spain,Female,1985,14.9 [11.6-18.6],Southern Europe,14.9
20571,Spain,Both sexes,1986,13.5 [11.4-15.9],Southern Europe,13.5
20572,Spain,Male,1986,11.6 [8.8-14.6],Southern Europe,11.6
20573,Spain,Female,1986,15.2 [12.0-18.8],Southern Europe,15.2
20574,Spain,Both sexes,1987,13.9 [11.8-16.2],Southern Europe,13.9
20575,Spain,Male,1987,11.9 [9.2-15.0],Southern Europe,11.9
20576,Spain,Female,1987,15.5 [12.4-19.0],Southern Europe,15.5
20577,Spain,Both sexes,1988,14.2 [12.1-16.5],Southern Europe,14.2
20578,Spain,Male,1988,12.3 [9.6-15.4],Southern Europe,12.3
20579,Spain,Female,1988,15.8 [12.7-19.2],Southern Europe,15.8
20580,Spain,Both sexes,1989,14.6 [12.5-16.8],Southern Europe,14.6
20581,Spain,Male,1989,12.7 [10.0-15.7],Southern Europe,12.7
20582,Spain,Female,1989,16.1 [13.1-19.4],Southern Europe,16.1
20583,Spain,Both sexes,1990,14.9 [12.8-17.1],Southern Europe,14.9
20584,Spain,Male,1990,13.1 [10.3-16.1],Southern Europe,13.1
20585,Spain,Female,1990,16.4 [13.4-19.7],Southern Europe,16.4
20586,Spain,Both sexes,1991,15.3 [13.2-17.4],Southern Europe,15.3
20587,Spain,Male,1991,13.5 [10.7-16.5],Southern Europe,13.5
20588,Spain,Female,1991,16.7 [13.7-19.9],Southern Europe,16.7
20589,Spain,Both sexes,1992,15.6 [13.5-17.7],Southern Europe,15.6
20590,Spain,Male,1992,13.9 [11.1-16.9],Southern Europe,13.9
20591,Spain,Female,1992,17.0 [14.0-20.1],Southern Europe,17.0
20592,Spain,Both sexes,1993,15.9 [13.9-18.1],Southern Europe,15.9
20593,Spain,Male,1993,14.4 [11.5-17.3],Southern Europe,14.4
20594,Spain,Female,1993,17.2 [14.4-20.3],Southern Europe,17.2
20595,Spain,Both sexes,1994,16.3 [14.3-18.4],Southern Europe,16.3
20596,Spain,Male,1994,14.8 [11.9-17.8],Southern Europe,14.8
20597,Spain,Female,1994,17.5 [14.7-20.5],Southern Europe,17.5
20598,Spain,Both sexes,1995,16.6 [14.6-18.7],Southern Europe,16.6
20599,Spain,Male,1995,15.2 [12.3-18.2],Southern Europe,15.2
20600,Spain,Female,1995,17.8 [15.0-20.7],Southern Europe,17.8
20601,Spain,Both sexes,1996,17.0 [14.9-19.1],Southern Europe,17.0
20602,Spain,Male,1996,15.6 [12.8-18.6],Southern Europe,15.6
20603,Spain,Female,1996,18.1 [15.3-21.0],Southern Europe,18.1
20604,Spain,Both sexes,1997,17.3 [15.3-19.4],Southern Europe,17.3
20605,Spain,Male,1997,16.0 [13.2-19.0],Southern Europe,16.0
20606,Spain,Female,1997,18.3 [15.6-21.3],Southern Europe,18.3
20607,Spain,Both sexes,1998,17.6 [15.6-19.7],Southern Europe,17.6
20608,Spain,Male,1998,16.4 [13.6-19.5],Southern Europe,16.4
20609,Spain,Female,1998,18.6 [15.8-21.5],Southern Europe,18.6
20610,Spain,Both sexes,1999,18.0 [15.9-20.1],Southern Europe,18.0
20611,Spain,Male,1999,16.9 [14.0-19.9],Southern Europe,16.9
20612,Spain,Female,1999,18.8 [16.1-21.7],Southern Europe,18.8
20613,Spain,Both sexes,2000,18.3 [16.3-20.4],Southern Europe,18.3
20614,Spain,Male,2000,17.3 [14.5-20.4],Southern Europe,17.3
20615,Spain,Female,2000,19.1 [16.3-22.0],Southern Europe,19.1
20616,Spain,Both sexes,2001,18.6 [16.6-20.8],Southern Europe,18.6
20617,Spain,Male,2001,17.7 [14.9-20.8],Southern Europe,17.7
20618,Spain,Female,2001,19.3 [16.6-22.3],Southern Europe,19.3
20619,Spain,Both sexes,2002,19.0 [16.9-21.1],Southern Europe,19.0
20620,Spain,Male,2002,18.2 [15.3-21.3],Southern Europe,18.2
20621,Spain,Female,2002,19.6 [16.8-22.5],Southern Europe,19.6
20622,Spain,Both sexes,2003,19.3 [17.3-21.5],Southern Europe,19.3
20623,Spain,Male,2003,18.6 [15.7-21.7],Southern Europe,18.6
20624,Spain,Female,2003,19.8 [17.0-22.8],Southern Europe,19.8
20625,Spain,Both sexes,2004,19.7 [17.6-21.8],Southern Europe,19.7
20626,Spain,Male,2004,19.0 [16.0-22.2],Southern Europe,19.0
20627,Spain,Female,2004,20.1 [17.2-23.0],Southern Europe,20.1
20628,Spain,Both sexes,2005,20.0 [17.9-22.2],Southern Europe,20.0
20629,Spain,Male,2005,19.5 [16.4-22.7],Southern Europe,19.5
20630,Spain,Female,2005,20.3 [17.4-23.3],Southern Europe,20.3
20631,Spain,Both sexes,2006,20.3 [18.2-22.6],Southern Europe,20.3
20632,Spain,Male,2006,19.9 [16.8-23.3],Southern Europe,19.9
20633,Spain,Female,2006,20.5 [17.6-23.7],Southern Europe,20.5
20634,Spain,Both sexes,2007,20.7 [18.5-23.0],Southern Europe,20.7
20635,Spain,Male,2007,20.4 [17.1-23.9],Southern Europe,20.4
20636,Spain,Female,2007,20.8 [17.7-24.0],Southern Europe,20.8
20637,Spain,Both sexes,2008,21.0 [18.8-23.3],Southern Europe,21.0
20638,Spain,Male,2008,20.8 [17.5-24.4],Southern Europe,20.8
20639,Spain,Female,2008,21.0 [17.9-24.3],Southern Europe,21.0
20640,Spain,Both sexes,2009,21.3 [19.0-23.8],Southern Europe,21.3
20641,Spain,Male,2009,21.3 [17.8-25.1],Southern Europe,21.3
20642,Spain,Female,2009,21.2 [17.9-24.7],Southern Europe,21.2
20643,Spain,Both sexes,2010,21.7 [19.2-24.2],Southern Europe,21.7
20644,Spain,Male,2010,21.7 [18.0-25.7],Southern Europe,21.7
20645,Spain,Female,2010,21.4 [18.0-25.1],Southern Europe,21.4
20646,Spain,Both sexes,2011,22.0 [19.5-24.7],Southern Europe,22.0
20647,Spain,Male,2011,22.2 [18.3-26.3],Southern Europe,22.2
20648,Spain,Female,2011,21.7 [18.1-25.4],Southern Europe,21.7
20649,Spain,Both sexes,2012,22.4 [19.6-25.2],Southern Europe,22.4
20650,Spain,Male,2012,22.7 [18.5-26.9],Southern Europe,22.7
20651,Spain,Female,2012,21.9 [18.1-25.9],Southern Europe,21.9
20652,Spain,Both sexes,2013,22.7 [19.8-25.7],Southern Europe,22.7
20653,Spain,Male,2013,23.1 [18.7-27.6],Southern Europe,23.1
20654,Spain,Female,2013,22.1 [18.1-26.3],Southern Europe,22.1
20655,Spain,Both sexes,2014,23.1 [20.0-26.3],Southern Europe,23.1
